Connecting to port  12361
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Received variable values from ps
2017-05-07 20:12:37.672248: step 0, loss = 4.67 (80.7 examples/sec; 1.585 sec/batch)
2017-05-07 20:29:22.840820: step 7830, loss = 1.07 (987.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:29:24.114173: step 7840, loss = 1.06 (1005.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:29:25.404053: step 7850, loss = 1.00 (992.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:29:26.706960: step 7860, loss = 1.04 (982.4 examples/sec; 0.130 sec/batch)
2017-05-07 20:29:27.993187: step 7870, loss = 1.02 (995.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:29:29.287787: step 7880, loss = 1.16 (988.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:29:30.576806: step 7890, loss = 0.83 (993.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:29:31.977387: step 7900, loss = 0.92 (913.9 examples/sec; 0.140 sec/batch)
2017-05-07 20:29:33.192739: step 7910, loss = 1.04 (1053.2 examples/sec; 0.122 sec/batch)
2017-05-07 20:29:34.469699: step 7920, loss = 0.92 (1002.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:29:35.726494: step 7930, loss = 0.97 (1018.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:29:37.006511: step 7940, loss = 0.91 (1000.0 examples/sec; 0.128 sec/batch)
2017-05-07 20:29:38.301670: step 7950, loss = 0.96 (988.3 examples/sec; 0.130 sec/batch)
2017-05-07 20:29:39.628759: step 7960, loss = 0.91 (964.5 examples/sec; 0.133 sec/batch)
2017-05-07 20:29:40.912221: step 7970, loss = 0.96 (997.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:29:42.197073: step 7980, loss = 0.98 (996.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:29:43.502632: step 7990, loss = 1.11 (980.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:29:44.906758: step 8000, loss = 1.13 (911.6 examples/sec; 0.140 sec/batch)
2017-05-07 20:29:46.103088: step 8010, loss = 0.98 (1069.9 examples/sec; 0.120 sec/batch)
2017-05-07 20:29:47.393296: step 8020, loss = 1.07 (992.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:29:48.710301: step 8030, loss = 1.07 (971.9 examples/sec; 0.132 sec/batch)
2017-05-07 20:29:50.016890: step 8040, loss = 0.94 (979.7 examples/sec; 0.131 sec/batch)
2017-05-07 20:29:51.276294: step 8050, loss = 1.02 (1016.3 examples/sec; 0.126 sec/batch)
2017-05-07 20:29:52.588638: step 8060, loss = 1.20 (975.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:29:53.863089: step 8070, loss = 0.93 (1004.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:29:55.148058: step 8080, loss = 1.03 (996.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:29:56.467629: step 8090, loss = 1.00 (970.0 examples/sec; 0.132 sec/batch)
2017-05-07 20:29:57.837809: step 8100, loss = 0.75 (934.2 examples/sec; 0.137 sec/batch)
2017-05-07 20:29:59.044096: step 8110, loss = 0.86 (1061.1 examples/sec; 0.121 sec/batch)
2017-05-07 20:30:00.332877: step 8120, loss = 0.98 (993.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:01.596554: step 8130, loss = 1.01 (1012.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:30:02.895355: step 8140, loss = 1.27 (985.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:30:04.233295: step 8150, loss = 0.92 (956.7 examples/sec; 0.134 sec/batch)
2017-05-07 20:30:05.489511: step 8160, loss = 1.05 (1018.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:30:06.775373: step 8170, loss = 1.13 (995.4 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:08.058603: step 8180, loss = 1.37 (997.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:30:09.356602: step 8190, loss = 0.93 (986.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:30:10.735637: step 8200, loss = 0.81 (928.2 examples/sec; 0.138 sec/batch)
2017-05-07 20:30:11.968938: step 8210, loss = 1.08 (1037.9 examples/sec; 0.123 sec/batch)
2017-05-07 20:30:13.298595: step 8220, loss = 0.96 (962.7 examples/sec; 0.133 sec/batch)
2017-05-07 20:30:14.551569: step 8230, loss = 0.86 (1021.6 examples/sec; 0.125 sec/batch)
2017-05-07 20:30:15.851682: step 8240, loss = 0.98 (984.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:30:17.138628: step 8250, loss = 0.92 (994.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:18.401707: step 8260, loss = 0.95 (1013.4 examples/sec; 0.126 sec/batch)
2017-05-07 20:30:19.686648: step 8270, loss = 1.07 (996.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:30:20.966279: step 8280, loss = 1.09 (1000.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:30:22.247931: step 8290, loss = 0.92 (998.7 examples/sec; 0.128 sec/batch)
2017-05-07 20:30:23.652889: step 8300, loss = 0.95 (911.1 examples/sec; 0.140 sec/batch)
2017-05-07 20:30:24.858566: step 8310, loss = 0.87 (1061.6 examples/sec; 0.121 sec/batch)
2017-05-07 20:30:26.151073: step 8320, loss = 0.96 (990.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:27.470337: step 8330, loss = 1.01 (970.2 examples/sec; 0.132 sec/batch)
2017-05-07 20:30:28.740237: step 8340, loss = 0.96 (1008.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:30:30.040252: step 8350, loss = 1.20 (984.6 examples/sec; 0.130 sec/batch)
2017-05-07 20:30:31.332996: step 8360, loss = 0.96 (990.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:32.644230: step 8370, loss = 0.91 (976.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:30:33.912751: step 8380, loss = 0.85 (1009.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:30:35.168661: step 8390, loss = 1.02 (1019.2 examples/sec; 0.126 sec/batch)
2017-05-07 20:30:36.538925: step 8400, loss = 1.09 (934.1 examples/sec; 0.137 sec/batch)
2017-05-07 20:30:37.749173: step 8410, loss = 0.92 (1057.6 examples/sec; 0.121 sec/batch)
2017-05-07 20:30:39.062825: step 8420, loss = 1.18 (974.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:30:40.352544: step 8430, loss = 0.95 (992.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:41.610939: step 8440, loss = 0.85 (1017.2 examples/sec; 0.126 sec/batch)
2017-05-07 20:30:42.935536: step 8450, loss = 1.17 (966.3 examples/sec; 0.132 sec/batch)
2017-05-07 20:30:44.213736: step 8460, loss = 0.95 (1001.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:30:45.524917: step 8470, loss = 0.98 (976.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:30:46.829753: step 8480, loss = 0.97 (981.0 examples/sec; 0.130 sec/batch)
2017-05-07 20:30:48.148212: step 8490, loss = 1.06 (970.8 examples/sec; 0.132 sec/batch)
2017-05-07 20:30:49.535061: step 8500, loss = 1.03 (923.0 examples/sec; 0.139 sec/batch)
2017-05-07 20:30:50.732523: step 8510, loss = 0.75 (1068.9 examples/sec; 0.120 sec/batch)
2017-05-07 20:30:52.028577: step 8520, loss = 0.96 (987.6 examples/sec; 0.130 sec/batch)
2017-05-07 20:30:53.322639: step 8530, loss = 0.97 (989.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:54.609160: step 8540, loss = 0.96 (994.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:30:55.890201: step 8550, loss = 1.05 (999.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:30:57.157651: step 8560, loss = 0.97 (1009.9 examples/sec; 0.127 sec/batch)
2017-05-07 20:30:58.416061: step 8570, loss = 0.92 (1017.2 examples/sec; 0.126 sec/batch)
2017-05-07 20:30:59.692447: step 8580, loss = 0.98 (1002.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:00.953472: step 8590, loss = 0.91 (1015.0 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:02.313287: step 8600, loss = 0.97 (941.3 examples/sec; 0.136 sec/batch)
2017-05-07 20:31:03.482059: step 8610, loss = 0.91 (1095.2 examples/sec; 0.117 sec/batch)
2017-05-07 20:31:04.737234: step 8620, loss = 1.03 (1019.8 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:05.998419: step 8630, loss = 1.21 (1014.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:07.285295: step 8640, loss = 1.12 (994.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:08.572813: step 8650, loss = 1.11 (994.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:09.832805: step 8660, loss = 0.91 (1015.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:11.089360: step 8670, loss = 0.84 (1018.7 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:12.369002: step 8680, loss = 0.91 (1000.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:13.635283: step 8690, loss = 0.86 (1010.8 examplesE tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 184 events to /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU
/sec; 0.127 sec/batch)
2017-05-07 20:31:15.009366: step 8700, loss = 0.79 (931.5 examples/sec; 0.137 sec/batch)
2017-05-07 20:31:16.187158: step 8710, loss = 0.84 (1086.8 examples/sec; 0.118 sec/batch)
2017-05-07 20:31:17.465348: step 8720, loss = 0.85 (1001.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:18.723100: step 8730, loss = 0.88 (1017.7 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:20.006735: step 8740, loss = 0.88 (997.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:21.270369: step 8750, loss = 0.98 (1013.0 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:22.557398: step 8760, loss = 0.95 (994.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:23.833134: step 8770, loss = 0.92 (1004.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:25.123151: step 8780, loss = 1.24 (991.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:26.381073: step 8790, loss = 1.06 (1017.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:27.760047: step 8800, loss = 1.03 (928.2 examples/sec; 0.138 sec/batch)
2017-05-07 20:31:28.917232: step 8810, loss = 1.08 (1106.1 examples/sec; 0.116 sec/batch)
2017-05-07 20:31:30.194512: step 8820, loss = 0.89 (1002.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:31.449408: step 8830, loss = 1.31 (1020.0 examples/sec; 0.125 sec/batch)
2017-05-07 20:31:32.716039: step 8840, loss = 1.03 (1010.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:34.001893: step 8850, loss = 1.17 (995.4 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:35.270773: step 8860, loss = 1.07 (1008.8 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:36.542596: step 8870, loss = 0.99 (1006.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:37.800621: step 8880, loss = 1.10 (1017.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:39.094428: step 8890, loss = 1.14 (989.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:40.489622: step 8900, loss = 1.09 (917.4 examples/sec; 0.140 sec/batch)
2017-05-07 20:31:41.656513: step 8910, loss = 0.94 (1096.9 examples/sec; 0.117 sec/batch)
2017-05-07 20:31:42.922846: step 8920, loss = 0.99 (1010.8 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:44.195720: step 8930, loss = 1.14 (1005.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:45.481412: step 8940, loss = 1.05 (995.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:46.775510: step 8950, loss = 0.98 (989.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:48.069802: step 8960, loss = 1.13 (989.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:31:49.325507: step 8970, loss = 1.08 (1019.3 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:50.609919: step 8980, loss = 0.88 (996.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:51.891268: step 8990, loss = 0.85 (998.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:53.267377: step 9000, loss = 0.95 (930.2 examples/sec; 0.138 sec/batch)
2017-05-07 20:31:54.443571: step 9010, loss = 1.00 (1088.3 examples/sec; 0.118 sec/batch)
2017-05-07 20:31:55.727415: step 9020, loss = 0.91 (997.0 examples/sec; 0.128 sec/batch)
2017-05-07 20:31:56.991445: step 9030, loss = 0.95 (1012.6 examples/sec; 0.126 sec/batch)
2017-05-07 20:31:58.258313: step 9040, loss = 0.82 (1010.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:31:59.517552: step 9050, loss = 1.34 (1016.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:32:00.784056: step 9060, loss = 0.98 (1010.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:02.062042: step 9070, loss = 1.00 (1001.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:32:03.312683: step 9080, loss = 1.04 (1023.5 examples/sec; 0.125 sec/batch)
2017-05-07 20:32:04.600259: step 9090, loss = 1.09 (994.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:32:05.960544: step 9100, loss = 0.94 (941.0 examples/sec; 0.136 sec/batch)
2017-05-07 20:32:07.116168: step 9110, loss = 0.74 (1107.6 examples/sec; 0.116 sec/batch)
2017-05-07 20:32:08.387933: step 9120, loss = 1.18 (1006.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:09.701552: step 9130, loss = 1.18 (974.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:32:11.008043: step 9140, loss = 0.87 (979.7 examples/sec; 0.131 sec/batch)
2017-05-07 20:32:12.310636: step 9150, loss = 1.06 (982.7 examples/sec; 0.130 sec/batch)
2017-05-07 20:32:13.584378: step 9160, loss = 1.01 (1004.9 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:14.872701: step 9170, loss = 0.90 (993.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:32:16.163273: step 9180, loss = 0.93 (991.8 examples/sec; 0.129 sec/batch)
2017-05-07 20:32:17.420256: step 9190, loss = 1.13 (1018.3 examples/sec; 0.126 sec/batch)
2017-05-07 20:32:18.780613: step 9200, loss = 0.82 (940.9 examples/sec; 0.136 sec/batch)
2017-05-07 20:32:19.952520: step 9210, loss = 0.83 (1092.2 examples/sec; 0.117 sec/batch)
2017-05-07 20:32:21.232770: step 9220, loss = 0.76 (999.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:32:22.510828: step 9230, loss = 1.15 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:32:23.780415: step 9240, loss = 0.97 (1008.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:25.062045: step 9250, loss = 1.06 (998.7 examples/sec; 0.128 sec/batch)
2017-05-07 20:32:26.302591: step 9260, loss = 0.87 (1031.8 examples/sec; 0.124 sec/batch)
2017-05-07 20:32:27.549719: step 9270, loss = 1.01 (1026.4 examples/sec; 0.125 sec/batch)
2017-05-07 20:32:28.834824: step 9280, loss = 1.10 (996.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:32:30.095408: step 9290, loss = 0.80 (1015.4 examples/sec; 0.126 sec/batch)
2017-05-07 20:32:31.469875: step 9300, loss = 0.82 (931.3 examples/sec; 0.137 sec/batch)
2017-05-07 20:32:32.644156: step 9310, loss = 0.86 (1090.0 examples/sec; 0.117 sec/batch)
2017-05-07 20:32:33.917348: step 9320, loss = 0.85 (1005.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:35.188130: step 9330, loss = 0.94 (1007.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:36.454826: step 9340, loss = 0.92 (1010.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:37.799151: step 9350, loss = 0.78 (952.2 examples/sec; 0.134 sec/batch)
2017-05-07 20:32:39.038533: step 9360, loss = 1.16 (1032.8 examples/sec; 0.124 sec/batch)
2017-05-07 20:32:40.330519: step 9370, loss = 0.84 (990.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:32:41.647474: step 9380, loss = 0.90 (971.9 examples/sec; 0.132 sec/batch)
2017-05-07 20:32:42.957948: step 9390, loss = 0.92 (976.7 examples/sec; 0.131 sec/batch)
2017-05-07 20:32:44.365348: step 9400, loss = 1.11 (909.5 examples/sec; 0.141 sec/batch)
2017-05-07 20:32:45.535610: step 9410, loss = 0.91 (1093.8 examples/sec; 0.117 sec/batch)
2017-05-07 20:32:46.800907: step 9420, loss = 0.87 (1011.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:48.056192: step 9430, loss = 0.92 (1019.7 examples/sec; 0.126 sec/batch)
2017-05-07 20:32:49.380220: step 9440, loss = 1.28 (966.8 examples/sec; 0.132 sec/batch)
2017-05-07 20:32:50.651002: step 9450, loss = 0.91 (1007.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:32:51.895400: step 9460, loss = 0.91 (1028.6 examples/sec; 0.124 sec/batch)
2017-05-07 20:32:53.175914: step 9470, loss = 0.99 (999.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:32:54.424549: step 9480, loss = 1.09 (1025.1 examples/sec; 0.125 sec/batch)
2017-05-07 20:32:55.711585: step 9490, loss = 1.19 (994.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:32:57.096573: step 9500, loss = 1.10 (924.2 examples/sec; 0.138 sec/batch)
2017-05-07 20:32:58.269727: step 9510, loss = 0.98 (1091.1 examples/sec; 0.117 sec/batch)
2017-05-07 20:32:59.540471: step 9520, loss = 1.04 (1007.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:00.821069: step 9530, loss = 0.74 (999.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:02.097044: step 9540, loss = 0.99 (1003.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:03.364662: step 9550, loss = 0.92 (1009.8 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:04.649448: step 9560, loss = 0.89 (996.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:05.929730: step 9570, loss = 0.82 (999.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:07.213318: step 9580, loss = 0.84 (997.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:08.483916: step 9590, loss = 0.86 (1007.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:09.841244: step 9600, loss = 0.82 (943.0 examples/sec; 0.136 sec/batch)
2017-05-07 20:33:11.E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 205 events to /tmp/cifar10_train/events.out.tfevents.1494202341.GHC33.GHC.ANDREW.CMU.EDU
002205: step 9610, loss = 1.11 (1102.5 examples/sec; 0.116 sec/batch)
2017-05-07 20:33:12.283073: step 9620, loss = 0.98 (999.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:13.556377: step 9630, loss = 0.88 (1005.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:14.822370: step 9640, loss = 1.17 (1011.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:16.093510: step 9650, loss = 0.94 (1007.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:17.346607: step 9660, loss = 0.96 (1021.5 examples/sec; 0.125 sec/batch)
2017-05-07 20:33:18.610698: step 9670, loss = 1.05 (1012.6 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:19.903590: step 9680, loss = 1.08 (990.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:33:21.178280: step 9690, loss = 0.90 (1004.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:22.541330: step 9700, loss = 0.91 (939.1 examples/sec; 0.136 sec/batch)
2017-05-07 20:33:23.715861: step 9710, loss = 1.02 (1089.8 examples/sec; 0.117 sec/batch)
2017-05-07 20:33:25.006728: step 9720, loss = 1.08 (991.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:33:26.270929: step 9730, loss = 0.82 (1012.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:27.541190: step 9740, loss = 0.90 (1007.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:28.806694: step 9750, loss = 0.98 (1011.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:30.067700: step 9760, loss = 1.15 (1015.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:31.343294: step 9770, loss = 0.77 (1003.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:32.614763: step 9780, loss = 0.96 (1006.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:33.891383: step 9790, loss = 0.84 (1002.7 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:35.264195: step 9800, loss = 0.96 (932.4 examples/sec; 0.137 sec/batch)
2017-05-07 20:33:36.426999: step 9810, loss = 0.79 (1100.8 examples/sec; 0.116 sec/batch)
2017-05-07 20:33:37.683198: step 9820, loss = 0.91 (1018.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:38.994724: step 9830, loss = 0.91 (976.0 examples/sec; 0.131 sec/batch)
2017-05-07 20:33:40.266547: step 9840, loss = 1.01 (1006.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:41.574768: step 9850, loss = 1.52 (978.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:33:42.841082: step 9860, loss = 0.85 (1010.8 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:44.115135: step 9870, loss = 1.05 (1004.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:45.383717: step 9880, loss = 0.96 (1009.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:46.667697: step 9890, loss = 1.03 (996.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:33:48.046707: step 9900, loss = 0.96 (928.2 examples/sec; 0.138 sec/batch)
2017-05-07 20:33:49.229165: step 9910, loss = 0.89 (1082.5 examples/sec; 0.118 sec/batch)
2017-05-07 20:33:50.471214: step 9920, loss = 0.90 (1030.6 examples/sec; 0.124 sec/batch)
2017-05-07 20:33:51.742955: step 9930, loss = 0.91 (1006.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:53.002853: step 9940, loss = 0.96 (1016.0 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:54.265298: step 9950, loss = 0.97 (1013.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:55.536889: step 9960, loss = 0.84 (1006.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:33:56.793596: step 9970, loss = 1.07 (1018.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:58.053359: step 9980, loss = 0.91 (1016.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:33:59.343068: step 9990, loss = 1.04 (992.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:34:00.739728: step 10000, loss = 1.16 (916.5 examples/sec; 0.140 sec/batch)
2017-05-07 20:34:01.905226: step 10010, loss = 0.83 (1098.2 examples/sec; 0.117 sec/batch)
2017-05-07 20:34:03.168273: step 10020, loss = 1.05 (1013.4 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:04.441536: step 10030, loss = 0.82 (1005.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:05.722348: step 10040, loss = 0.87 (999.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:34:06.981264: step 10050, loss = 0.99 (1016.7 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:08.251064: step 10060, loss = 1.07 (1008.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:09.501666: step 10070, loss = 1.55 (1023.5 examples/sec; 0.125 sec/batch)
2017-05-07 20:34:10.790689: step 10080, loss = 0.89 (993.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:34:12.091611: step 10090, loss = 0.76 (983.9 examples/sec; 0.130 sec/batch)
2017-05-07 20:34:13.492510: step 10100, loss = 1.03 (913.7 examples/sec; 0.140 sec/batch)
2017-05-07 20:34:14.684888: step 10110, loss = 0.74 (1073.5 examples/sec; 0.119 sec/batch)
2017-05-07 20:34:15.929725: step 10120, loss = 0.94 (1028.2 examples/sec; 0.124 sec/batch)
2017-05-07 20:34:17.194400: step 10130, loss = 0.92 (1012.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:18.479951: step 10140, loss = 0.83 (995.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:34:19.744607: step 10150, loss = 0.97 (1012.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:21.016938: step 10160, loss = 0.99 (1006.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:22.272082: step 10170, loss = 0.80 (1019.8 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:23.557371: step 10180, loss = 1.00 (995.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:34:24.854644: step 10190, loss = 1.12 (986.7 examples/sec; 0.130 sec/batch)
2017-05-07 20:34:26.237586: step 10200, loss = 0.95 (925.6 examples/sec; 0.138 sec/batch)
2017-05-07 20:34:27.438877: step 10210, loss = 1.02 (1065.5 examples/sec; 0.120 sec/batch)
2017-05-07 20:34:28.706076: step 10220, loss = 0.96 (1010.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:29.990224: step 10230, loss = 0.74 (996.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:34:31.259269: step 10240, loss = 0.79 (1008.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:32.559906: step 10250, loss = 1.19 (984.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:34:33.813421: step 10260, loss = 0.84 (1021.1 examples/sec; 0.125 sec/batch)
2017-05-07 20:34:35.069044: step 10270, loss = 0.89 (1019.4 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:36.337955: step 10280, loss = 1.00 (1008.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:37.630958: step 10290, loss = 0.92 (989.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:34:39.003529: step 10300, loss = 1.38 (932.6 examples/sec; 0.137 sec/batch)
2017-05-07 20:34:40.178220: step 10310, loss = 1.02 (1089.7 examples/sec; 0.117 sec/batch)
2017-05-07 20:34:41.455522: step 10320, loss = 0.87 (1002.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:34:42.720681: step 10330, loss = 0.88 (1011.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:43.966369: step 10340, loss = 1.15 (1027.5 examples/sec; 0.125 sec/batch)
2017-05-07 20:34:45.268877: step 10350, loss = 0.80 (982.7 examples/sec; 0.130 sec/batch)
2017-05-07 20:34:46.532710: step 10360, loss = 1.14 (1012.8 examples/sec; 0.126 sec/batch)
2017-05-07 20:34:47.780519: step 10370, loss = 0.90 (1025.8 examples/sec; 0.125 sec/batch)
2017-05-07 20:34:49.046948: step 10380, loss = 0.75 (1010.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:34:50.334902: step 10390, loss = 0.82 (993.8 examples/sec; 0.129 sec/batch)
2017-05-07 20:34:51.683009: step 10400, loss = 0.96 (949.5 examples/sec; 0.135 sec/batch)
