Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Received variable values from ps
Connected to both PSs
2017-05-09 20:59:51.996147: step 0, loss = 4.68 (72.3 examples/sec; 1.769 sec/batch)
2017-05-09 21:31:22.484869: step 14630, loss = 0.81 (985.3 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:23.782813: step 14640, loss = 0.84 (986.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:25.092365: step 14650, loss = 0.82 (977.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:31:26.376850: step 14660, loss = 0.98 (996.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:31:27.657761: step 14670, loss = 0.95 (999.3 examples/sec; 0.128 sec/batch)
2017-05-09 21:31:28.958197: step 14680, loss = 0.95 (984.3 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:30.245337: step 14690, loss = 0.86 (994.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:31:31.644953: step 14700, loss = 0.90 (914.5 examples/sec; 0.140 sec/batch)
2017-05-09 21:31:32.859804: step 14710, loss = 0.79 (1053.6 examples/sec; 0.121 sec/batch)
2017-05-09 21:31:34.196193: step 14720, loss = 1.03 (957.8 examples/sec; 0.134 sec/batch)
2017-05-09 21:31:35.516368: step 14730, loss = 1.15 (969.6 examples/sec; 0.132 sec/batch)
2017-05-09 21:31:36.839148: step 14740, loss = 1.11 (967.7 examples/sec; 0.132 sec/batch)
2017-05-09 21:31:38.141663: step 14750, loss = 0.88 (982.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:39.441482: step 14760, loss = 0.75 (984.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:40.744060: step 14770, loss = 0.87 (982.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:42.032374: step 14780, loss = 0.80 (993.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:31:43.323324: step 14790, loss = 1.01 (991.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:31:44.688672: step 14800, loss = 0.83 (937.5 examples/sec; 0.137 sec/batch)
2017-05-09 21:31:45.887381: step 14810, loss = 0.88 (1067.8 examples/sec; 0.120 sec/batch)
2017-05-09 21:31:47.198549: step 14820, loss = 0.88 (976.2 examples/sec; 0.131 sec/batch)
2017-05-09 21:31:48.498436: step 14830, loss = 0.93 (984.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:49.805964: step 14840, loss = 0.81 (979.0 examples/sec; 0.131 sec/batch)
2017-05-09 21:31:51.103347: step 14850, loss = 1.06 (986.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:52.418034: step 14860, loss = 0.83 (973.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:31:53.718791: step 14870, loss = 0.95 (984.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:55.016016: step 14880, loss = 0.76 (986.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:31:56.308384: step 14890, loss = 0.68 (990.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:31:57.686982: step 14900, loss = 0.80 (928.5 examples/sec; 0.138 sec/batch)
2017-05-09 21:31:58.882076: step 14910, loss = 0.79 (1071.0 examples/sec; 0.120 sec/batch)
2017-05-09 21:32:00.182285: step 14920, loss = 0.83 (984.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:32:01.472785: step 14930, loss = 0.90 (991.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:02.752413: step 14940, loss = 0.93 (1000.3 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:04.011382: step 14950, loss = 0.76 (1016.7 examples/sec; 0.126 sec/batch)
2017-05-09 21:32:05.305093: step 14960, loss = 1.10 (989.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:06.614100: step 14970, loss = 0.92 (977.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:32:07.901551: step 14980, loss = 0.88 (994.2 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:09.235319: step 14990, loss = 0.85 (959.7 examples/sec; 0.133 sec/batch)
2017-05-09 21:32:10.668270: step 15000, loss = 0.94 (893.3 examples/sec; 0.143 sec/batch)
2017-05-09 21:32:11.858580: step 15010, loss = 0.82 (1075.3 examples/sec; 0.119 sec/batch)
2017-05-09 21:32:13.147269: step 15020, loss = 0.84 (993.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:14.478364: step 15030, loss = 0.99 (961.6 examples/sec; 0.133 sec/batch)
2017-05-09 21:32:15.757782: step 15040, loss = 0.92 (1000.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:17.043379: step 15050, loss = 0.78 (995.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:18.375500: step 15060, loss = 0.97 (960.9 examples/sec; 0.133 sec/batch)
2017-05-09 21:32:19.677323: step 15070, loss = 1.15 (983.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:32:20.992324: step 15080, loss = 0.95 (973.4 examples/sec; 0.132 sec/batch)
2017-05-09 21:32:22.294373: step 15090, loss = 0.99 (983.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:32:23.677747: step 15100, loss = 0.77 (925.3 examples/sec; 0.138 sec/batch)
2017-05-09 21:32:24.879638: step 15110, loss = 0.99 (1065.0 examples/sec; 0.120 sec/batch)
2017-05-09 21:32:26.226345: step 15120, loss = 1.08 (950.5 examples/sec; 0.135 sec/batch)
2017-05-09 21:32:27.510339: step 15130, loss = 0.88 (996.9 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:28.811008: step 15140, loss = 0.73 (984.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:32:30.105845: step 15150, loss = 0.80 (988.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:31.448794: step 15160, loss = 0.89 (953.1 examples/sec; 0.134 sec/batch)
2017-05-09 21:32:32.789374: step 15170, loss = 1.06 (954.8 examples/sec; 0.134 sec/batch)
2017-05-09 21:32:34.103386: step 15180, loss = 0.92 (974.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:32:35.395036: step 15190, loss = 0.90 (991.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:36.802842: step 15200, loss = 0.77 (909.2 examples/sec; 0.141 sec/batch)
2017-05-09 21:32:38.007844: step 15210, loss = 0.90 (1062.2 examples/sec; 0.120 sec/batch)
2017-05-09 21:32:39.296315: step 15220, loss = 0.84 (993.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:40.627619: step 15230, loss = 0.99 (961.5 examples/sec; 0.133 sec/batch)
2017-05-09 21:32:41.937179: step 15240, loss = 0.80 (977.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:32:43.239917: step 15250, loss = 0.86 (982.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:32:44.522364: step 15260, loss = 0.92 (998.1 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:45.810086: step 15270, loss = 0.94 (994.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:47.066966: step 15280, loss = 0.97 (1018.4 examples/sec; 0.126 sec/batch)
2017-05-09 21:32:48.399584: step 15290, loss = 0.83 (960.5 examples/sec; 0.133 sec/batch)
2017-05-09 21:32:49.803722: step 15300, loss = 0.95 (911.6 examples/sec; 0.140 sec/batch)
2017-05-09 21:32:51.034295: step 15310, loss = 0.76 (1040.2 examples/sec; 0.123 sec/batch)
2017-05-09 21:32:52.320639: step 15320, loss = 0.97 (995.1 examples/sec; 0.129 sec/batch)
2017-05-09 21:32:53.623941: step 15330, loss = 0.90 (982.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:32:54.908696: step 15340, loss = 0.67 (996.3 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:56.189405: step 15350, loss = 0.83 (999.4 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:57.471480: step 15360, loss = 0.84 (998.4 examples/sec; 0.128 sec/batch)
2017-05-09 21:32:58.746865: step 15370, loss = 0.80 (1003.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:00.028163: step 15380, loss = 0.93 (999.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:01.330961: step 15390, loss = 0.82 (982.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:02.737604: step 15400, loss = 1.03 (910.0 examples/sec; 0.141 sec/batch)
2017-05-09 21:33:03.920778: step 15410, loss = 0.92 (1081.8 examples/sec; 0.118 sec/batch)
2017-05-09 21:33:05.203235: step 15420, loss = 0.85 (998.1 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:06.485765: step 15430, loss = 0.74 (998.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:07.768421: step 15440, loss = 0.89 (997.9 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:09.073247: step 15450, loss = 1.01 (981.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:10.373312: step 15460, loss = 0.93 (984.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:11.656998: step 15470, loss = 1.06 (997.1 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:12.953302: step 15480, loss = 1.00 (987.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:14.249183: step 15490, loss = 1.13 (987.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:15.635199: step 15500, loss = 0.80 (923.5 examples/sec; 0.139 sec/batch)
2017-05-09 21:33:16.826875: step 15510, loss = 0.92 (1074.1 examples/sec; 0.119 sec/batch)
2017-05-09 21:33:18.104347: step 15520, loss = 0.93 (1002.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:19.390431: step 15530, loss = 0.74 (995.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:20.666389: step 15540, loss = 0.91 (1003.2 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:21.953079: step 15550, loss = 0.86 (994.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:23.245682: step 15560, loss = 0.78 (990.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:24.515327: step 15570, loss = 0.67 (1008.2 examples/sec; 0.127 sec/batch)
2017-05-09 21:33:25.848243: step 15580, loss = 0.85 (960.3 examples/sec; 0.133 sec/batch)
2017-05-09 21:33:27.162263: step 15590, loss = 1.15 (974.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:33:28.544058: step 15600, loss = 0.90 (926.3 examples/sec; 0.138 sec/batch)
2017-05-09 21:33:29.764045: step 15610, loss = 0.96 (1049.2 examples/sec; 0.122 sec/batch)
2017-05-09 21:33:31.093194: step 15620, loss = 0.79 (963.0 examples/sec; 0.133 sec/batch)
2017-05-09 21:33:32.368286: step 15630, loss = 1.01 (1003.8 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:33.695438: step 15640, loss = 1.04 (964.5 examples/sec; 0.133 sec/batch)
2017-05-09 21:33:34.999797: step 15650, loss = 0.90 (981.3 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:36.324480: step 15660, loss = 0.95 (966.3 examples/sec; 0.132 sec/batch)
2017-05-09 21:33:37.595870: step 15670, loss = 0.78 (1006.7 examples/sec; 0.127 sec/batch)
2017-05-09 21:33:38.881126: step 15680, loss = 0.89 (995.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:40.175986: step 15690, loss = 0.81 (988.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:41.566882: step 15700, loss = 0.91 (920.3 examples/sec; 0.139 sec/batch)
2017-05-09 21:33:42.776216: step 15710, loss = 0.98 (1058.4 examples/sec; 0.121 sec/batch)
2017-05-09 21:33:44.065771: step 15720, loss = 0.84 (992.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:45.365720: step 15730, loss = 0.74 (984.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:46.686843: step 15740, loss = 0.96 (968.9 examples/sec; 0.132 sec/batch)
2017-05-09 21:33:47.991907: step 15750, loss = 0.99 (980.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:33:49.282903: step 15760, loss = 1.29 (991.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:33:50.597559: step 15770, loss = 1.01 (973.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:33:51.910181: step 15780, loss = 0.93 (975.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:33:53.212128: step 15790, loss = 0.92 (983.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:33:54.594227: step 15800, loss = 0.84 (926.1 examples/sec; 0.138 sec/batch)
2017-05-09 21:33:55.816381: step 15810, loss = 0.85 (1047.3 examples/sec; 0.122 sec/batch)
2017-05-09 21:33:57.098960: step 15820, loss = 0.85 (998.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:33:58.406817: step 15830, loss = 0.71 (978.7 examples/sec; 0.131 sec/batch)
2017-05-09 21:33:59.679120: step 15840, loss = 1.17 (1006.0 examples/sec; 0.127 sec/batch)
2017-05-09 21:34:00.958327: step 15850, loss = 0.79 (1000.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:02.238130: step 15860, loss = 0.93 (1000.1 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:03.554236: step 15870, loss = 0.86 (972.6 examples/sec; 0.132 sec/batch)
2017-05-09 21:34:04.850817: step 15880, loss = 0.93 (987.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:06.148987: step 15890, loss = 1.06 (986.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:07.549750: step 15900, loss = 0.93 (913.8 examples/sec; 0.140 sec/batch)
2017-05-09 21:34:08.729768: step 15910, loss = 0.77 (1084.7 examples/sec; 0.118 sec/batch)
2017-05-09 21:34:10.025904: step 15920, loss = 0.99 (987.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:11.372102: step 15930, loss = 0.81 (950.8 examples/sec; 0.135 sec/batch)
2017-05-09 21:34:12.685856: step 15940, loss = 0.84 (974.3 examples/sec; 0.131 sec/batch)
2017-05-09 21:34:13.983929: step 15950, loss = 0.73 (986.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:15.277277: step 15960, loss = 1.02 (989.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:16.570731: step 15970, loss = 1.12 (989.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:17.862539: step 15980, loss = 0.90 (990.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:19.142867: step 15990, loss = 0.81 (999.7 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:20.527302: step 16000, loss = 0.79 (924.6 examples/sec; 0.138 sec/batch)
2017-05-09 21:34:21.722589: step 16010, loss = 0.89 (1070.9 examples/sec; 0.120 sec/batch)
2017-05-09 21:34:23.009273: step 16020, loss = 0.97 (994.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:24.297796: step 16030, loss = 0.75 (993.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:25.572204: step 16040, loss = 0.76 (1004.4 examples/sec; 0.127 sec/batch)
2017-05-09 21:34:26.842805: step 16050, loss = 0.88 (1007.4 examples/sec; 0.127 sec/batch)
2017-05-09 21:34:28.114313: step 16060, loss = 0.84 (1006.7 examples/sec; 0.127 sec/batch)
2017-05-09 21:34:29.415112: step 16070, loss = 0.82 (984.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:30.745092: step 16080, loss = 0.90 (962.4 examples/sec; 0.133 sec/batch)
2017-05-09 21:34:32.027145: step 16090, loss = 0.83 (998.4 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:33.426480: step 16100, loss = 0.95 (914.9 examples/sec; 0.140 sec/batch)
2017-05-09 21:34:34.602111: step 16110, loss = 1.11 (1088.5 examples/sec; 0.118 sec/batch)
2017-05-09 21:34:35.890799: step 16120, loss = 0.90 (993.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:37.186133: step 16130, loss = 0.81 (988.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:38.491803: step 16140, loss = 0.87 (980.3 examples/sec; 0.131 sec/batch)
2017-05-09 21:34:39.768812: step 16150, loss = 0.92 (1002.3 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:41.056595: step 16160, loss = 1.06 (994.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:42.374222: step 16170, loss = 0.97 (971.5 examples/sec; 0.132 sec/batch)
2017-05-09 21:34:43.639525: step 16180, loss = 1.03 (1011.6 examples/sec; 0.127 sec/batch)
2017-05-09 21:34:44.921299: step 16190, loss = 0.92 (998.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:46.309762: step 16200, loss = 0.95 (921.9 examples/sec; 0.139 sec/batch)
2017-05-09 21:34:47.494817: step 16210, loss = 0.77 (1080.1 examples/sec; 0.119 sec/batch)
2017-05-09 21:34:48.798609: step 16220, loss = 0.86 (981.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:50.140096: step 16230, loss = 0.71 (954.2 examples/sec; 0.134 sec/batch)
2017-05-09 21:34:51.469318: step 16240, loss = 0.94 (963.0 examples/sec; 0.133 sec/batch)
2017-05-09 21:34:52.746729: step 16250, loss = 0.86 (1002.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:34:54.048257: step 16260, loss = 0.87 (983.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:55.340626: step 16270, loss = 0.92 (990.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:34:56.642060: step 16280, loss = 0.91 (983.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:34:57.914081: step 16290, loss = 0.85 (1006.3 examples/sec; 0.127 sec/batch)
2017-05-09 21:34:59.320317: step 16300, loss = 0.83 (910.2 examples/sec; 0.141 sec/batch)
2017-05-09 21:35:00.495749: step 16310, loss = 0.82 (1089.0 examples/sec; 0.118 sec/batch)
2017-05-09 21:35:01.810797: step 16320, loss = 1.16 (973.3 examples/sec; 0.132 sec/batch)
2017-05-09 21:35:03.122843: step 16330, loss = 0.72 (975.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:35:04.418492: step 16340, loss = 0.70 (988.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:05.729715: step 16350, loss = 0.89 (976.2 examples/sec; 0.131 sec/batch)
2017-05-09 21:35:07.019409: step 16360, loss = 0.80 (992.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:08.340989: step 16370, loss = 0.98 (968.5 examples/sec; 0.132 sec/batch)
2017-05-09 21:35:09.643368: step 16380, loss = 0.82 (982.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:10.940112: step 16390, loss = 0.88 (987.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:12.317869: step 16400, loss = 0.72 (929.0 examples/sec; 0.138 sec/batch)
2017-05-09 21:35:13.501364: step 16410, loss = 0.82 (1081.5 examples/sec; 0.118 sec/batch)
2017-05-09 21:35:14.789610: step 16420, loss = 0.93 (993.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:16.068916: step 16430, loss = 0.84 (1000.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:35:17.359314: step 16440, loss = 0.90 (991.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:18.660834: step 16450, loss = 0.83 (983.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:19.927674: step 16460, loss = 0.91 (1010.4 examples/sec; 0.127 sec/batch)
2017-05-09 21:35:21.251351: step 16470, loss = 0.71 (967.0 examples/sec; 0.132 sec/batch)
2017-05-09 21:35:22.563205: step 16480, loss = 0.91 (975.7 examples/sec; 0.131 sec/batch)
2017-05-09 21:35:23.862196: step 16490, loss = 1.05 (985.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:25.269696: step 16500, loss = 0.90 (909.4 examples/sec; 0.141 sec/batch)
2017-05-09 21:35:26.465396: step 16510, loss = 0.82 (1070.5 examples/sec; 0.120 sec/batch)
2017-05-09 21:35:27.749823: step 16520, loss = 0.81 (996.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:35:29.047286: step 16530, loss = 1.11 (986.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:30.344091: step 16540, loss = 0.87 (987.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:31.614818: step 16550, loss = 0.88 (1007.3 examples/sec; 0.127 sec/batch)
2017-05-09 21:35:32.922545: step 16560, loss = 1.05 (978.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:35:34.217227: step 16570, loss = 0.86 (988.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:35.539768: step 16580, loss = 0.77 (967.8 examples/sec; 0.132 sec/batch)
2017-05-09 21:35:36.871138: step 16590, loss = 0.80 (961.4 examples/sec; 0.133 sec/batch)
2017-05-09 21:35:38.259560: step 16600, loss = 0.94 (921.9 examples/sec; 0.139 sec/batch)
2017-05-09 21:35:39.443671: step 16610, loss = 0.91 (1081.0 examples/sec; 0.118 sec/batch)
2017-05-09 21:35:40.737191: step 16620, loss = 0.95 (989.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:42.040504: step 16630, loss = 0.87 (982.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:43.339977: step 16640, loss = 0.72 (985.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:44.654500: step 16650, loss = 0.78 (973.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:35:45.941192: step 16660, loss = 1.10 (994.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:47.205372: step 16670, loss = 1.04 (1012.5 examples/sec; 0.126 sec/batch)
2017-05-09 21:35:48.491085: step 16680, loss = 1.12 (995.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:49.787107: step 16690, loss = 0.87 (987.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:35:51.145497: step 16700, loss = 0.87 (942.3 examples/sec; 0.136 sec/batch)
2017-05-09 21:35:52.364736: step 16710, loss = 0.85 (1049.8 examples/sec; 0.122 sec/batch)
2017-05-09 21:35:53.671408: step 16720, loss = 0.81 (979.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:35:54.960642: step 16730, loss = 0.84 (992.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:56.253589: step 16740, loss = 0.84 (990.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:35:57.538523: step 16750, loss = 0.96 (996.2 examples/sec; 0.128 sec/batch)
2017-05-09 21:35:58.832924: step 16760, loss = 0.78 (988.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:36:00.128317: step 16770, loss = 1.01 (988.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:01.432867: step 16780, loss = 0.95 (981.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:02.761403: step 16790, loss = 1.05 (963.5 examples/sec; 0.133 sec/batch)
2017-05-09 21:36:04.153301: step 16800, loss = 0.90 (919.6 examples/sec; 0.139 sec/batch)
2017-05-09 21:36:05.356614: step 16810, loss = 0.78 (1063.7 examples/sec; 0.120 sec/batch)
2017-05-09 21:36:06.652093: step 16820, loss = 1.04 (988.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:07.952627: step 16830, loss = 0.93 (984.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:09.252719: step 16840, loss = 0.74 (984.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:10.514307: step 16850, loss = 0.90 (1014.6 examples/sec; 0.126 sec/batch)
2017-05-09 21:36:11.804944: step 16860, loss = 0.93 (991.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:36:13.138260: step 16870, loss = 0.77 (960.0 examples/sec; 0.133 sec/batch)
2017-05-09 21:36:14.448303: step 16880, loss = 0.79 (977.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:15.758690: step 16890, loss = 0.75 (976.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:17.139070: step 16900, loss = 0.91 (927.3 examples/sec; 0.138 sec/batch)
2017-05-09 21:36:18.335574: step 16910, loss = 0.94 (1069.8 examples/sec; 0.120 sec/batch)
2017-05-09 21:36:19.613137: step 16920, loss = 0.91 (1001.9 examples/sec; 0.128 sec/batch)
2017-05-09 21:36:20.941078: step 16930, loss = 0.94 (963.9 examples/sec; 0.133 sec/batch)
2017-05-09 21:36:22.227593: step 16940, loss = 0.92 (994.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:36:23.540076: step 16950, loss = 0.91 (975.2 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:24.841659: step 16960, loss = 1.15 (983.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:26.155959: step 16970, loss = 0.72 (973.9 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:27.460475: step 16980, loss = 0.95 (981.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:28.761020: step 16990, loss = 0.83 (984.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:30.148294: step 17000, loss = 0.82 (922.7 examples/sec; 0.139 sec/batch)
2017-05-09 21:36:31.358692: step 17010, loss = 1.00 (1057.5 examples/sec; 0.121 sec/batch)
2017-05-09 21:36:32.699334: step 17020, loss = 1.11 (954.8 examples/sec; 0.134 sec/batch)
2017-05-09 21:36:33.987924: step 17030, loss = 0.86 (993.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:36:35.296524: step 17040, loss = 0.70 (978.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:36.595102: step 17050, loss = 1.02 (985.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:37.905861: step 17060, loss = 0.72 (976.5 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:39.202827: step 17070, loss = 0.80 (986.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:40.506683: step 17080, loss = 0.82 (981.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:41.789884: step 17090, loss = 0.97 (997.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:36:43.195590: step 17100, loss = 0.92 (910.6 examples/sec; 0.141 sec/batch)
2017-05-09 21:36:44.401737: step 17110, loss = 0.88 (1061.2 examples/sec; 0.121 sec/batch)
2017-05-09 21:36:45.708365: step 17120, loss = 0.98 (979.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:36:47.009628: step 17130, loss = 1.00 (983.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:36:48.290092: step 17140, loss = 0.79 (999.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:36:49.580715: step 17150, loss = 0.87 (991.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:36:50.866992: step 17160, loss = 0.83 (995.1 examples/sec; 0.129 sec/batch)
2017-05-09 21:36:52.150345: step 17170, loss = 0.94 (997.4 examples/sec; 0.128 sec/batch)
2017-05-09 21:36:53.466758: step 17180, loss = 0.77 (972.3 examples/sec; 0.132 sec/batch)
2017-05-09 21:36:54.749329: step 17190, loss = 0.90 (998.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:36:56.145537: step 17200, loss = 0.79 (916.8 examples/sec; 0.140 sec/batch)
2017-05-09 21:36:57.341156: step 17210, loss = 0.84 (1070.6 examples/sec; 0.120 sec/batch)
2017-05-09 21:36:58.617595: step 17220, loss = 0.96 (1002.8 examples/sec; 0.128 sec/batch)
2017-05-09 21:36:59.920294: step 17230, loss = 0.91 (982.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:37:01.217735: step 17240, loss = 0.81 (986.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:37:02.487860: step 17250, loss = 1.02 (1007.8 examples/sec; 0.127 sec/batch)
2017-05-09 21:37:03.780353: step 17260, loss = 0.77 (990.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:37:05.075849: step 17270, loss = 0.83 (988.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:37:06.359890: step 17280, loss = 0.81 (996.9 examples/sec; 0.128 sec/batch)
