Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-05-05 17:26:05.207220: step 0, loss = 4.68 (98.5 examples/sec; 1.299 sec/batch)
2017-05-05 17:59:58.453550: step 26530, loss = 0.96 (1663.8 examples/sec; 0.077 sec/batch)
2017-05-05 17:59:59.226048: step 26540, loss = 0.91 (1656.9 examples/sec; 0.077 sec/batch)
2017-05-05 17:59:59.983852: step 26550, loss = 0.92 (1689.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:00.735856: step 26560, loss = 0.79 (1702.1 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:01.498786: step 26570, loss = 0.70 (1677.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:02.280447: step 26580, loss = 0.90 (1637.5 examples/sec; 0.078 sec/batch)
2017-05-05 18:00:03.043138: step 26590, loss = 0.90 (1678.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:03.800306: step 26600, loss = 0.90 (1690.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:04.569719: step 26610, loss = 0.78 (1663.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:05.331519: step 26620, loss = 0.78 (1680.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:06.093759: step 26630, loss = 0.83 (1679.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:06.857730: step 26640, loss = 0.91 (1675.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:07.617834: step 26650, loss = 0.77 (1684.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:08.384089: step 26660, loss = 0.81 (1670.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:09.153949: step 26670, loss = 0.76 (1662.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:09.920460: step 26680, loss = 0.91 (1669.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:10.684903: step 26690, loss = 0.83 (1674.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:11.445839: step 26700, loss = 0.91 (1682.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:12.204055: step 26710, loss = 0.83 (1688.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:12.970256: step 26720, loss = 0.79 (1670.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:13.837553: step 26730, loss = 0.89 (1475.8 examples/sec; 0.087 sec/batch)
2017-05-05 18:00:14.499490: step 26740, loss = 0.77 (1933.7 examples/sec; 0.066 sec/batch)
2017-05-05 18:00:15.263406: step 26750, loss = 0.87 (1675.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:16.009062: step 26760, loss = 0.83 (1716.6 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:16.777353: step 26770, loss = 0.86 (1666.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:17.538995: step 26780, loss = 0.84 (1680.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:18.312179: step 26790, loss = 0.77 (1655.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:19.078645: step 26800, loss = 0.78 (1670.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:19.828769: step 26810, loss = 0.84 (1706.4 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:20.592763: step 26820, loss = 0.97 (1675.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:21.360985: step 26830, loss = 0.80 (1666.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:22.127609: step 26840, loss = 0.86 (1669.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:22.897857: step 26850, loss = 0.64 (1661.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:23.658178: step 26860, loss = 0.75 (1683.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:24.420921: step 26870, loss = 0.95 (1678.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:25.181002: step 26880, loss = 0.98 (1684.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:25.937801: step 26890, loss = 0.79 (1691.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:26.706118: step 26900, loss = 0.88 (1666.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:27.462928: step 26910, loss = 0.85 (1691.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:28.226350: step 26920, loss = 0.85 (1676.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:28.984153: step 26930, loss = 0.75 (1689.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:29.751741: step 26940, loss = 0.79 (1667.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:30.513066: step 26950, loss = 0.89 (1681.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:31.274488: step 26960, loss = 0.77 (1681.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:32.028115: step 26970, loss = 0.82 (1698.5 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:32.793130: step 26980, loss = 0.64 (1673.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:33.558912: step 26990, loss = 0.83 (1671.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:34.330125: step 27000, loss = 0.99 (1659.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:35.095634: step 27010, loss = 0.86 (1672.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:35.848481: step 27020, loss = 0.69 (1700.2 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:36.609128: step 27030, loss = 0.82 (1682.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:37.378781: step 27040, loss = 0.90 (1663.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:38.143297: step 27050, loss = 0.89 (1674.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:38.904132: step 27060, loss = 0.96 (1682.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:39.664330: step 27070, loss = 0.90 (1683.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:40.425263: step 27080, loss = 0.89 (1682.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:41.182753: step 27090, loss = 0.83 (1689.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:41.949617: step 27100, loss = 0.84 (1669.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:42.710822: step 27110, loss = 0.90 (1681.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:43.467478: step 27120, loss = 0.82 (1691.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:44.233040: step 27130, loss = 0.94 (1672.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:45.000802: step 27140, loss = 0.86 (1667.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:45.762955: step 27150, loss = 0.79 (1679.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:46.523619: step 27160, loss = 0.79 (1682.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:47.288330: step 27170, loss = 0.77 (1673.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:48.045144: step 27180, loss = 0.83 (1691.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:48.812533: step 27190, loss = 0.90 (1668.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:49.576802: step 27200, loss = 0.67 (1674.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:50.340468: step 27210, loss = 0.83 (1676.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:51.102435: step 27220, loss = 0.96 (1679.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:51.854670: step 27230, loss = 0.92 (1701.6 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:52.629147: step 27240, loss = 1.00 (1652.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:53.396319: step 27250, loss = 0.82 (1668.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:54.174055: step 27260, loss = 0.78 (1645.8 examples/sec; 0.078 sec/batch)
2017-05-05 18:00:54.938194: step 27270, loss = 0.79 (1675.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:00:55.692571: step 27280, loss = 0.89 (1696.8 examples/sec; 0.075 sec/batch)
2017-05-05 18:00:56.458198: step 27290, loss = 1.01 (1671.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:57.225697: step 27300, loss = 0.88 (1667.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:57.992699: step 27310, loss = 0.94 (1668.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:58.764755: step 27320, loss = 1.00 (1657.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:00:59.522591: step 27330, loss = 0.81 (1689.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:00.289481: step 27340, loss = 0.91 (1669.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:01.059909: step 27350, loss = 0.86 (1661.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:01.818618: step 27360, loss = 0.84 (1687.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:02.594891: step 27370, loss = 0.75 (1648.9 examples/sec; 0.078 sec/batch)
2017-05-05 18:01:03.360599: step 27380, loss = 0.97 (1671.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:04.120206: step 27390, loss = 0.77 (1685.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:04.888574: step 27400, loss = 0.75 (1665.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:05.656414: step 27410, loss = 0.87 (1667.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:06.417069: step 27420, loss = 0.75 (1682.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:07.183302: step 27430, loss = 1.02 (1670.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:07.946614: step 27440, loss = 1.20 (1676.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:08.713575: step 27450, loss = 0.75 (1668.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:09.478798: step 27460, loss = 0.95 (1672.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:10.244119: step 27470, loss = 0.81 (1672.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:11.005283: step 27480, loss = 0.81 (1681.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:11.766457: step 27490, loss = 0.79 (1681.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:12.537812: step 27500, loss = 0.72 (1659.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:13.300416: step 27510, loss = 0.93 (1678.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:14.069986: step 27520, loss = 0.91 (1663.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:14.836167: step 27530, loss = 0.77 (1670.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:15.591963: step 27540, loss = 0.71 (1693.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:16.363193: step 27550, loss = 0.96 (1659.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:17.125347: step 27560, loss = 0.87 (1679.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:17.890071: step 27570, loss = 0.75 (1673.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:18.651861: step 27580, loss = 1.01 (1680.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:19.416482: step 27590, loss = 0.92 (1674.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:20.177547: step 27600, loss = 0.77 (1681.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:20.932851: step 27610, loss = 0.84 (1694.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:21.699550: step 27620, loss = 0.71 (1669.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:22.470639: step 27630, loss = 0.69 (1660.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:23.232194: step 27640, loss = 0.92 (1680.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:23.989725: step 27650, loss = 0.93 (1689.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:24.752955: step 27660, loss = 0.73 (1677.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:25.516902: step 27670, loss = 0.96 (1675.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:26.284172: step 27680, loss = 1.06 (1668.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:27.049207: step 27690, loss = 0.77 (1673.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:27.811223: step 27700, loss = 0.91 (1679.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:28.578465: step 27710, loss = 0.96 (1668.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:29.435776: step 27720, loss = 0.77 (1493.0 examples/sec; 0.086 sec/batch)
2017-05-05 18:01:30.101743: step 27730, loss = 0.85 (1922.0 examples/sec; 0.067 sec/batch)
2017-05-05 18:01:30.859392: step 27740, loss = 0.89 (1689.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:31.618643: step 27750, loss = 0.79 (1685.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:32.381093: step 27760, loss = 0.86 (1678.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:33.143588: step 27770, loss = 0.78 (1678.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:33.909443: step 27780, loss = 0.78 (1671.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:34.679208: step 27790, loss = 0.91 (1662.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:35.443135: step 27800, loss = 0.70 (1675.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:36.201545: step 27810, loss = 0.85 (1687.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:36.972069: step 27820, loss = 0.81 (1661.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:37.741529: step 27830, loss = 0.77 (1663.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:38.512260: step 27840, loss = 0.78 (1660.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:39.278678: step 27850, loss = 0.70 (1670.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:40.037027: step 27860, loss = 0.86 (1687.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:40.794252: step 27870, loss = 0.98 (1690.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:41.563254: step 27880, loss = 0.81 (1664.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:42.328511: step 27890, loss = 0.63 (1672.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:43.094920: step 27900, loss = 0.84 (1670.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:43.848460: step 27910, loss = 0.92 (1698.7 examples/sec; 0.075 sec/batch)
2017-05-05 18:01:44.623768: step 27920, loss = 1.00 (1651.0 examples/sec; 0.078 sec/batch)
2017-05-05 18:01:45.388471: step 27930, loss = 0.68 (1673.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:46.145440: step 27940, loss = 0.80 (1691.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:46.914664: step 27950, loss = 0.82 (1664.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:47.673134: step 27960, loss = 0.82 (1687.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:48.436636: step 27970, loss = 0.82 (1676.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:49.203638: step 27980, loss = 0.79 (1668.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:49.967253: step 27990, loss = 0.85 (1676.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:50.730612: step 28000, loss = 0.71 (1676.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:51.489513: step 28010, loss = 0.79 (1686.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:52.255668: step 28020, loss = 0.92 (1670.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:53.019726: step 28030, loss = 0.66 (1675.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:53.783956: step 28040, loss = 1.04 (1674.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:54.547646: step 28050, loss = 0.84 (1676.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:55.311999: step 28060, loss = 0.85 (1674.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:56.067388: step 28070, loss = 0.71 (1694.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:56.830998: step 28080, loss = 0.88 (1676.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:01:57.601244: step 28090, loss = 0.66 (1661.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:58.366434: step 28100, loss = 0.98 (1672.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:59.132464: step 28110, loss = 0.88 (1671.0 examples/sec; 0.077 sec/batch)
2017-05-05 18:01:59.898306: step 28120, loss = 0.89 (1671.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:00.670617: step 28130, loss = 0.79 (1657.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:01.430800: step 28140, loss = 0.88 (1683.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:02.195233: step 28150, loss = 0.84 (1674.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:02.960474: step 28160, loss = 0.81 (1672.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:03.711899: step 28170, loss = 0.87 (1703.4 examples/sec; 0.075 sec/batch)
2017-05-05 18:02:04.482770: step 28180, loss = 0.74 (1660.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:05.249283: step 28190, loss = 0.87 (1669.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:06.010722: step 28200, loss = 0.75 (1681.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:06.772505: step 28210, loss = 0.79 (1680.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:07.531772: step 28220, loss = 0.91 (1685.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:08.295255: step 28230, loss = 0.84 (1676.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:09.066882: step 28240, loss = 0.86 (1658.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:09.838262: step 28250, loss = 0.67 (1659.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:10.595676: step 28260, loss = 0.84 (1689.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:11.355733: step 28270, loss = 0.85 (1684.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:12.116862: step 28280, loss = 0.77 (1681.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:12.882383: step 28290, loss = 0.85 (1672.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:13.646906: step 28300, loss = 0.76 (1674.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:14.411516: step 28310, loss = 0.81 (1674.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:15.178715: step 28320, loss = 0.84 (1668.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:15.936481: step 28330, loss = 0.75 (1689.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:16.705755: step 28340, loss = 0.90 (1663.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:17.473546: step 28350, loss = 0.77 (1667.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:18.244054: step 28360, loss = 0.83 (1661.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:19.013715: step 28370, loss = 0.73 (1663.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:19.770846: step 28380, loss = 0.94 (1690.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:20.536725: step 28390, loss = 0.96 (1671.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:21.304244: step 28400, loss = 0.80 (1667.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:22.065289: step 28410, loss = 0.97 (1681.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:22.836710: step 28420, loss = 0.86 (1659.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:23.595694: step 28430, loss = 0.79 (1686.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:24.362948: step 28440, loss = 0.88 (1668.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:25.125588: step 28450, loss = 0.78 (1678.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:25.887768: step 28460, loss = 0.85 (1679.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:26.650707: step 28470, loss = 0.88 (1677.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:27.426951: step 28480, loss = 1.00 (1649.0 examples/sec; 0.078 sec/batch)
2017-05-05 18:02:28.188135: step 28490, loss = 0.91 (1681.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:28.957107: step 28500, loss = 0.79 (1664.6 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:29.728981: step 28510, loss = 0.78 (1658.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:30.490784: step 28520, loss = 0.98 (1680.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:31.253326: step 28530, loss = 0.79 (1678.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:32.008692: step 28540, loss = 0.87 (1694.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:32.768895: step 28550, loss = 0.90 (1683.8 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:33.537373: step 28560, loss = 0.78 (1665.7 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:34.311466: step 28570, loss = 0.97 (1653.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:35.071003: step 28580, loss = 0.76 (1685.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:35.825313: step 28590, loss = 0.72 (1696.9 examples/sec; 0.075 sec/batch)
2017-05-05 18:02:36.588387: step 28600, loss = 0.87 (1677.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:37.355203: step 28610, loss = 0.73 (1669.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:38.124834: step 28620, loss = 0.85 (1663.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:38.893507: step 28630, loss = 0.86 (1665.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:39.647314: step 28640, loss = 0.79 (1698.0 examples/sec; 0.075 sec/batch)
2017-05-05 18:02:40.409836: step 28650, loss = 0.99 (1678.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:41.171218: step 28660, loss = 0.94 (1681.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:41.930306: step 28670, loss = 0.75 (1686.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:42.696230: step 28680, loss = 0.80 (1671.2 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:43.457884: step 28690, loss = 0.78 (1680.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:44.219550: step 28700, loss = 0.89 (1680.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:45.077783: step 28710, loss = 0.90 (1491.4 examples/sec; 0.086 sec/batch)
2017-05-05 18:02:45.742280: step 28720, loss = 0.87 (1926.3 examples/sec; 0.066 sec/batch)
2017-05-05 18:02:46.511905: step 28730, loss = 0.91 (1663.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:47.273310: step 28740, loss = 0.85 (1681.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:48.036842: step 28750, loss = 0.97 (1676.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:48.798614: step 28760, loss = 0.80 (1680.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:49.566790: step 28770, loss = 0.86 (1666.3 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:50.340256: step 28780, loss = 0.78 (1654.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:51.103744: step 28790, loss = 0.71 (1676.5 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:51.858073: step 28800, loss = 0.99 (1696.9 examples/sec; 0.075 sec/batch)
2017-05-05 18:02:52.624293: step 28810, loss = 0.83 (1670.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:53.394496: step 28820, loss = 0.83 (1661.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:54.153677: step 28830, loss = 0.79 (1686.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:54.919001: step 28840, loss = 0.75 (1672.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:55.673132: step 28850, loss = 0.75 (1697.3 examples/sec; 0.075 sec/batch)
2017-05-05 18:02:56.441470: step 28860, loss = 0.87 (1665.9 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:57.204238: step 28870, loss = 0.84 (1678.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:02:57.975537: step 28880, loss = 0.93 (1659.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:58.744109: step 28890, loss = 0.86 (1665.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:02:59.499991: step 28900, loss = 0.84 (1693.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:00.268860: step 28910, loss = 0.83 (1664.8 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:01.028634: step 28920, loss = 0.77 (1684.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:01.795972: step 28930, loss = 0.75 (1668.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:02.571453: step 28940, loss = 0.97 (1650.6 examples/sec; 0.078 sec/batch)
2017-05-05 18:03:03.336263: step 28950, loss = 0.97 (1673.6 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:04.096382: step 28960, loss = 0.86 (1683.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:04.858752: step 28970, loss = 0.98 (1679.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:05.627026: step 28980, loss = 1.10 (1666.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:06.402641: step 28990, loss = 0.88 (1650.3 examples/sec; 0.078 sec/batch)
2017-05-05 18:03:07.166818: step 29000, loss = 0.92 (1675.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:07.924160: step 29010, loss = 0.77 (1690.1 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:08.687745: step 29020, loss = 0.72 (1676.3 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:09.458317: step 29030, loss = 0.97 (1661.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:10.223798: step 29040, loss = 0.76 (1672.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:10.985634: step 29050, loss = 0.80 (1680.2 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:11.740809: step 29060, loss = 0.79 (1695.0 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:12.508155: step 29070, loss = 0.67 (1668.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:13.273203: step 29080, loss = 0.90 (1673.1 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:14.039877: step 29090, loss = 0.79 (1669.5 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:14.802051: step 29100, loss = 0.74 (1679.4 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:15.572044: step 29110, loss = 0.91 (1662.4 examples/sec; 0.077 sec/batch)
2017-05-05 18:03:16.334916: step 29120, loss = 0.86 (1677.9 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:17.093375: step 29130, loss = 0.71 (1687.7 examples/sec; 0.076 sec/batch)
2017-05-05 18:03:17.865122: step 29140, loss = 0.91 (1658.5 examples/sec; 0.077 sec/batch)
