Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Received variable values from ps
Connected to both PSs
2017-05-09 20:59:39.850280: step 0, loss = 4.68 (92.9 examples/sec; 1.377 sec/batch)
2017-05-09 21:18:41.402021: step 8780, loss = 0.82 (980.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:18:42.711298: step 8790, loss = 0.98 (977.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:18:44.120247: step 8800, loss = 0.87 (908.5 examples/sec; 0.141 sec/batch)
2017-05-09 21:18:45.313802: step 8810, loss = 0.86 (1072.4 examples/sec; 0.119 sec/batch)
2017-05-09 21:18:46.614182: step 8820, loss = 0.81 (984.3 examples/sec; 0.130 sec/batch)
2017-05-09 21:18:47.903441: step 8830, loss = 0.98 (992.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:18:49.215475: step 8840, loss = 0.84 (975.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:18:50.498502: step 8850, loss = 1.03 (997.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:18:51.777187: step 8860, loss = 0.80 (1001.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:18:53.087146: step 8870, loss = 1.38 (977.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:18:54.433893: step 8880, loss = 0.95 (950.4 examples/sec; 0.135 sec/batch)
2017-05-09 21:18:55.731297: step 8890, loss = 0.85 (986.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:18:57.101657: step 8900, loss = 1.00 (934.1 examples/sec; 0.137 sec/batch)
2017-05-09 21:18:58.312398: step 8910, loss = 0.89 (1057.2 examples/sec; 0.121 sec/batch)
2017-05-09 21:18:59.612928: step 8920, loss = 1.07 (984.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:19:00.946486: step 8930, loss = 1.14 (959.9 examples/sec; 0.133 sec/batch)
2017-05-09 21:19:02.237276: step 8940, loss = 1.05 (991.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:03.552126: step 8950, loss = 0.83 (973.5 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:04.880705: step 8960, loss = 1.03 (963.4 examples/sec; 0.133 sec/batch)
2017-05-09 21:19:06.171204: step 8970, loss = 1.06 (991.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:07.483478: step 8980, loss = 1.00 (975.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:08.755832: step 8990, loss = 1.08 (1006.0 examples/sec; 0.127 sec/batch)
2017-05-09 21:19:10.150858: step 9000, loss = 1.06 (917.5 examples/sec; 0.140 sec/batch)
2017-05-09 21:19:11.377107: step 9010, loss = 0.99 (1043.8 examples/sec; 0.123 sec/batch)
2017-05-09 21:19:12.696690: step 9020, loss = 1.14 (970.0 examples/sec; 0.132 sec/batch)
2017-05-09 21:19:14.008689: step 9030, loss = 0.99 (975.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:15.313651: step 9040, loss = 1.03 (980.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:19:16.606422: step 9050, loss = 0.93 (990.1 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:17.919222: step 9060, loss = 1.01 (975.0 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:19.236709: step 9070, loss = 0.83 (971.5 examples/sec; 0.132 sec/batch)
2017-05-09 21:19:20.540390: step 9080, loss = 0.92 (981.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:19:21.850758: step 9090, loss = 1.09 (976.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:23.245660: step 9100, loss = 0.95 (917.6 examples/sec; 0.139 sec/batch)
2017-05-09 21:19:24.431679: step 9110, loss = 0.87 (1079.2 examples/sec; 0.119 sec/batch)
2017-05-09 21:19:25.716989: step 9120, loss = 0.86 (995.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:27.013154: step 9130, loss = 0.93 (987.5 examples/sec; 0.130 sec/batch)
2017-05-09 21:19:28.307143: step 9140, loss = 0.92 (989.2 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:29.597153: step 9150, loss = 0.88 (992.2 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:30.873198: step 9160, loss = 1.01 (1003.1 examples/sec; 0.128 sec/batch)
2017-05-09 21:19:32.159089: step 9170, loss = 0.94 (995.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:33.470381: step 9180, loss = 1.06 (976.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:34.749584: step 9190, loss = 0.93 (1000.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:19:36.119503: step 9200, loss = 0.81 (934.4 examples/sec; 0.137 sec/batch)
2017-05-09 21:19:37.310684: step 9210, loss = 1.11 (1074.6 examples/sec; 0.119 sec/batch)
2017-05-09 21:19:38.599147: step 9220, loss = 0.85 (993.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:39.970549: step 9230, loss = 1.07 (933.3 examples/sec; 0.137 sec/batch)
2017-05-09 21:19:41.222718: step 9240, loss = 0.81 (1022.2 examples/sec; 0.125 sec/batch)
2017-05-09 21:19:42.530491: step 9250, loss = 1.07 (978.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:43.803852: step 9260, loss = 0.92 (1005.2 examples/sec; 0.127 sec/batch)
2017-05-09 21:19:45.104801: step 9270, loss = 0.88 (983.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:19:46.396141: step 9280, loss = 0.94 (991.2 examples/sec; 0.129 sec/batch)
2017-05-09 21:19:47.716255: step 9290, loss = 0.73 (969.6 examples/sec; 0.132 sec/batch)
2017-05-09 21:19:49.094522: step 9300, loss = 1.01 (928.7 examples/sec; 0.138 sec/batch)
2017-05-09 21:19:50.287977: step 9310, loss = 1.02 (1072.5 examples/sec; 0.119 sec/batch)
2017-05-09 21:19:51.611605: step 9320, loss = 1.05 (967.0 examples/sec; 0.132 sec/batch)
2017-05-09 21:19:52.938418: step 9330, loss = 0.93 (964.7 examples/sec; 0.133 sec/batch)
2017-05-09 21:19:54.262412: step 9340, loss = 0.94 (966.8 examples/sec; 0.132 sec/batch)
2017-05-09 21:19:55.575495: step 9350, loss = 0.90 (974.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:19:56.853623: step 9360, loss = 0.84 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:19:58.131749: step 9370, loss = 0.89 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:19:59.462955: step 9380, loss = 1.02 (961.5 examples/sec; 0.133 sec/batch)
2017-05-09 21:20:00.798732: step 9390, loss = 0.95 (958.2 examples/sec; 0.134 sec/batch)
2017-05-09 21:20:02.193394: step 9400, loss = 0.84 (917.8 examples/sec; 0.139 sec/batch)
2017-05-09 21:20:03.380243: step 9410, loss = 0.89 (1078.5 examples/sec; 0.119 sec/batch)
2017-05-09 21:20:04.679783: step 9420, loss = 0.86 (985.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:05.995969: step 9430, loss = 0.85 (972.5 examples/sec; 0.132 sec/batch)
2017-05-09 21:20:07.278330: step 9440, loss = 1.08 (998.2 examples/sec; 0.128 sec/batch)
2017-05-09 21:20:08.569206: step 9450, loss = 1.04 (991.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:09.865026: step 9460, loss = 0.92 (987.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:11.162363: step 9470, loss = 1.02 (986.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:12.448875: step 9480, loss = 1.00 (994.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:13.738089: step 9490, loss = 0.77 (992.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:15.126470: step 9500, loss = 0.91 (922.0 examples/sec; 0.139 sec/batch)
2017-05-09 21:20:16.346745: step 9510, loss = 0.81 (1048.9 examples/sec; 0.122 sec/batch)
2017-05-09 21:20:17.650111: step 9520, loss = 0.97 (982.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:18.987031: step 9530, loss = 1.00 (957.4 examples/sec; 0.134 sec/batch)
2017-05-09 21:20:20.254564: step 9540, loss = 0.90 (1009.8 examples/sec; 0.127 sec/batch)
2017-05-09 21:20:21.545322: step 9550, loss = 0.86 (991.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:22.820772: step 9560, loss = 0.93 (1003.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:20:24.111229: step 9570, loss = 0.88 (991.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:25.414811: step 9580, loss = 1.01 (981.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:26.700844: step 9590, loss = 0.77 (995.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:28.098229: step 9600, loss = 0.93 (916.0 examples/sec; 0.140 sec/batch)
2017-05-09 21:20:29.309295: step 9610, loss = 0.99 (1056.9 examples/sec; 0.121 sec/batch)
2017-05-09 21:20:30.616943: step 9620, loss = 1.21 (978.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:20:31.931610: step 9630, loss = 1.01 (973.6 examples/sec; 0.131 sec/batch)E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 205 events to /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU

2017-05-09 21:20:33.227607: step 9640, loss = 0.79 (987.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:34.514726: step 9650, loss = 1.04 (994.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:35.815676: step 9660, loss = 0.74 (983.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:37.127199: step 9670, loss = 1.06 (976.0 examples/sec; 0.131 sec/batch)
2017-05-09 21:20:38.430731: step 9680, loss = 1.01 (981.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:39.735599: step 9690, loss = 1.00 (980.9 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:41.125245: step 9700, loss = 1.00 (921.1 examples/sec; 0.139 sec/batch)
2017-05-09 21:20:42.355193: step 9710, loss = 0.82 (1040.7 examples/sec; 0.123 sec/batch)
2017-05-09 21:20:43.643504: step 9720, loss = 0.84 (993.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:44.925102: step 9730, loss = 0.76 (998.8 examples/sec; 0.128 sec/batch)
2017-05-09 21:20:46.231315: step 9740, loss = 0.98 (979.9 examples/sec; 0.131 sec/batch)
2017-05-09 21:20:47.511146: step 9750, loss = 0.82 (1000.1 examples/sec; 0.128 sec/batch)
2017-05-09 21:20:48.810075: step 9760, loss = 1.03 (985.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:50.113362: step 9770, loss = 0.83 (982.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:51.399504: step 9780, loss = 0.97 (995.2 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:52.695317: step 9790, loss = 0.96 (987.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:20:54.121376: step 9800, loss = 1.09 (897.6 examples/sec; 0.143 sec/batch)
2017-05-09 21:20:55.318727: step 9810, loss = 1.07 (1069.0 examples/sec; 0.120 sec/batch)
2017-05-09 21:20:56.605920: step 9820, loss = 0.95 (994.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:20:57.913383: step 9830, loss = 0.83 (979.0 examples/sec; 0.131 sec/batch)
2017-05-09 21:20:59.198834: step 9840, loss = 0.93 (995.8 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:00.476591: step 9850, loss = 0.85 (1001.8 examples/sec; 0.128 sec/batch)
2017-05-09 21:21:01.762160: step 9860, loss = 0.78 (995.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:03.055181: step 9870, loss = 0.96 (989.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:04.332578: step 9880, loss = 0.97 (1002.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:21:05.631280: step 9890, loss = 1.09 (985.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:07.036802: step 9900, loss = 0.84 (910.7 examples/sec; 0.141 sec/batch)
2017-05-09 21:21:08.228515: step 9910, loss = 1.07 (1074.1 examples/sec; 0.119 sec/batch)
2017-05-09 21:21:09.524856: step 9920, loss = 0.83 (987.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:10.814419: step 9930, loss = 0.87 (992.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:12.130148: step 9940, loss = 1.22 (972.8 examples/sec; 0.132 sec/batch)
2017-05-09 21:21:13.434097: step 9950, loss = 0.77 (981.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:14.712550: step 9960, loss = 0.89 (1001.2 examples/sec; 0.128 sec/batch)
2017-05-09 21:21:16.007249: step 9970, loss = 0.94 (988.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:17.321605: step 9980, loss = 1.04 (973.9 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:18.628067: step 9990, loss = 0.81 (979.7 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:20.008626: step 10000, loss = 0.80 (927.2 examples/sec; 0.138 sec/batch)
2017-05-09 21:21:21.235303: step 10010, loss = 1.09 (1043.5 examples/sec; 0.123 sec/batch)
2017-05-09 21:21:22.533525: step 10020, loss = 0.87 (986.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:23.821947: step 10030, loss = 1.00 (993.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:25.123016: step 10040, loss = 0.87 (983.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:26.421018: step 10050, loss = 1.07 (986.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:27.745952: step 10060, loss = 0.86 (966.1 examples/sec; 0.132 sec/batch)
2017-05-09 21:21:29.058934: step 10070, loss = 0.93 (974.9 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:30.359256: step 10080, loss = 0.81 (984.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:31.640889: step 10090, loss = 0.79 (998.7 examples/sec; 0.128 sec/batch)
2017-05-09 21:21:33.046723: step 10100, loss = 0.86 (910.5 examples/sec; 0.141 sec/batch)
2017-05-09 21:21:34.256796: step 10110, loss = 0.87 (1057.8 examples/sec; 0.121 sec/batch)
2017-05-09 21:21:35.561893: step 10120, loss = 0.81 (980.8 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:36.845357: step 10130, loss = 0.93 (997.3 examples/sec; 0.128 sec/batch)
2017-05-09 21:21:38.134731: step 10140, loss = 0.95 (992.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:39.449699: step 10150, loss = 1.00 (973.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:40.700849: step 10160, loss = 0.74 (1023.1 examples/sec; 0.125 sec/batch)
2017-05-09 21:21:42.014947: step 10170, loss = 1.09 (974.0 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:43.334514: step 10180, loss = 0.82 (970.0 examples/sec; 0.132 sec/batch)
2017-05-09 21:21:44.622338: step 10190, loss = 0.95 (993.9 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:46.008275: step 10200, loss = 0.86 (923.6 examples/sec; 0.139 sec/batch)
2017-05-09 21:21:47.231526: step 10210, loss = 0.85 (1046.4 examples/sec; 0.122 sec/batch)
2017-05-09 21:21:48.533345: step 10220, loss = 0.81 (983.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:49.832094: step 10230, loss = 1.14 (985.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:21:51.126830: step 10240, loss = 1.00 (988.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:21:52.446419: step 10250, loss = 0.82 (970.0 examples/sec; 0.132 sec/batch)
2017-05-09 21:21:53.756478: step 10260, loss = 0.84 (977.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:55.063764: step 10270, loss = 1.04 (979.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:56.374005: step 10280, loss = 1.00 (976.9 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:57.681939: step 10290, loss = 0.82 (978.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:21:59.080516: step 10300, loss = 0.99 (915.2 examples/sec; 0.140 sec/batch)
2017-05-09 21:22:00.298240: step 10310, loss = 0.90 (1051.1 examples/sec; 0.122 sec/batch)
2017-05-09 21:22:01.625008: step 10320, loss = 0.82 (964.8 examples/sec; 0.133 sec/batch)
2017-05-09 21:22:02.908910: step 10330, loss = 0.89 (997.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:22:04.205220: step 10340, loss = 0.98 (987.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:05.521096: step 10350, loss = 0.98 (972.7 examples/sec; 0.132 sec/batch)
2017-05-09 21:22:06.828559: step 10360, loss = 0.97 (979.0 examples/sec; 0.131 sec/batch)
2017-05-09 21:22:08.108097: step 10370, loss = 1.10 (1000.4 examples/sec; 0.128 sec/batch)
2017-05-09 21:22:09.410513: step 10380, loss = 0.97 (982.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:10.705270: step 10390, loss = 0.90 (988.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:12.120395: step 10400, loss = 0.87 (904.5 examples/sec; 0.142 sec/batch)
2017-05-09 21:22:13.314813: step 10410, loss = 1.05 (1071.7 examples/sec; 0.119 sec/batch)
2017-05-09 21:22:14.611190: step 10420, loss = 1.17 (987.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:15.933106: step 10430, loss = 1.83 (968.3 examples/sec; 0.132 sec/batch)
2017-05-09 21:22:17.246326: step 10440, loss = 0.84 (974.7 examples/sec; 0.131 sec/batch)
2017-05-09 21:22:18.545866: step 10450, loss = 0.80 (985.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:19.848522: step 10460, loss = 0.85 (982.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:21.171273: step 10470, loss = 1.08 (967.7 examples/sec; 0.132 sec/batch)
2017-05-09 21:22:22.480657: step 10480, loss = 0.91 (977.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:22:23.782614: step 10490, loss = 0.85 (983.1 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:25.179762: step 10500, loss = 0.97 (916.2 examples/sec; 0.140 sec/batch)
2017-05-09 21:22:26.381856: step 10510, loss = 0.93 (1064.8 examples/sec; 0.120 sec/batch)
2017-05-09 21:22:27.670038: step 10520, loss = 0.91 (993.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:28.966056: step 10530, loss = 0.88 (987.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:30.255549: step 10540, loss = 0.85 (992.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:31.57E tensorflow/core/util/events_writer.cc:162] The events file /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU has disappeared.
E tensorflow/core/util/events_writer.cc:131] Failed to flush 225 events to /tmp/cifar10_train/events.out.tfevents.1494377966.GHC44.GHC.ANDREW.CMU.EDU
1226: step 10550, loss = 1.12 (972.9 examples/sec; 0.132 sec/batch)
2017-05-09 21:22:32.857712: step 10560, loss = 0.93 (995.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:34.149375: step 10570, loss = 0.82 (991.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:35.429502: step 10580, loss = 0.97 (999.9 examples/sec; 0.128 sec/batch)
2017-05-09 21:22:36.706226: step 10590, loss = 1.13 (1002.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:22:38.106427: step 10600, loss = 0.94 (914.2 examples/sec; 0.140 sec/batch)
2017-05-09 21:22:39.314765: step 10610, loss = 0.77 (1059.3 examples/sec; 0.121 sec/batch)
2017-05-09 21:22:40.618016: step 10620, loss = 0.89 (982.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:41.920175: step 10630, loss = 0.98 (983.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:43.270121: step 10640, loss = 0.90 (948.2 examples/sec; 0.135 sec/batch)
2017-05-09 21:22:44.561313: step 10650, loss = 0.85 (991.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:45.898560: step 10660, loss = 0.93 (957.2 examples/sec; 0.134 sec/batch)
2017-05-09 21:22:47.181334: step 10670, loss = 0.87 (997.8 examples/sec; 0.128 sec/batch)
2017-05-09 21:22:48.480760: step 10680, loss = 0.82 (985.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:22:49.787734: step 10690, loss = 0.82 (979.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:22:51.204159: step 10700, loss = 0.85 (903.7 examples/sec; 0.142 sec/batch)
2017-05-09 21:22:52.420620: step 10710, loss = 0.94 (1052.2 examples/sec; 0.122 sec/batch)
2017-05-09 21:22:53.702272: step 10720, loss = 0.93 (998.7 examples/sec; 0.128 sec/batch)
2017-05-09 21:22:55.007791: step 10730, loss = 0.82 (980.5 examples/sec; 0.131 sec/batch)
2017-05-09 21:22:56.302767: step 10740, loss = 0.76 (988.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:57.589630: step 10750, loss = 0.83 (994.7 examples/sec; 0.129 sec/batch)
2017-05-09 21:22:58.880759: step 10760, loss = 0.91 (991.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:00.214402: step 10770, loss = 1.01 (959.8 examples/sec; 0.133 sec/batch)
2017-05-09 21:23:01.522683: step 10780, loss = 0.97 (978.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:02.812877: step 10790, loss = 0.71 (992.1 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:04.189738: step 10800, loss = 0.92 (929.6 examples/sec; 0.138 sec/batch)
2017-05-09 21:23:05.402309: step 10810, loss = 1.02 (1055.6 examples/sec; 0.121 sec/batch)
2017-05-09 21:23:06.697368: step 10820, loss = 0.89 (988.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:23:08.009362: step 10830, loss = 1.05 (975.6 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:09.293763: step 10840, loss = 0.87 (996.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:23:10.579830: step 10850, loss = 1.01 (995.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:11.905698: step 10860, loss = 1.11 (965.4 examples/sec; 0.133 sec/batch)
2017-05-09 21:23:13.213543: step 10870, loss = 1.07 (978.7 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:14.546970: step 10880, loss = 0.76 (959.9 examples/sec; 0.133 sec/batch)
2017-05-09 21:23:15.838547: step 10890, loss = 0.94 (991.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:17.218523: step 10900, loss = 0.93 (927.6 examples/sec; 0.138 sec/batch)
2017-05-09 21:23:18.431952: step 10910, loss = 0.95 (1054.9 examples/sec; 0.121 sec/batch)
2017-05-09 21:23:19.720615: step 10920, loss = 0.86 (993.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:21.008817: step 10930, loss = 0.98 (993.6 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:22.314413: step 10940, loss = 0.98 (980.4 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:23.592495: step 10950, loss = 0.90 (1001.5 examples/sec; 0.128 sec/batch)
2017-05-09 21:23:24.906338: step 10960, loss = 0.93 (974.2 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:26.245108: step 10970, loss = 1.10 (956.1 examples/sec; 0.134 sec/batch)
2017-05-09 21:23:27.528125: step 10980, loss = 0.90 (997.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:23:28.829390: step 10990, loss = 0.97 (983.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:23:30.222927: step 11000, loss = 1.02 (918.5 examples/sec; 0.139 sec/batch)
2017-05-09 21:23:31.439978: step 11010, loss = 0.91 (1051.7 examples/sec; 0.122 sec/batch)
2017-05-09 21:23:32.728510: step 11020, loss = 0.84 (993.4 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:34.015819: step 11030, loss = 0.83 (994.3 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:35.320088: step 11040, loss = 1.10 (981.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:23:36.649600: step 11050, loss = 1.11 (962.7 examples/sec; 0.133 sec/batch)
2017-05-09 21:23:37.960787: step 11060, loss = 1.13 (976.2 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:39.260079: step 11070, loss = 0.91 (985.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:23:40.570294: step 11080, loss = 0.95 (976.9 examples/sec; 0.131 sec/batch)
2017-05-09 21:23:41.885995: step 11090, loss = 0.85 (972.9 examples/sec; 0.132 sec/batch)
2017-05-09 21:23:43.304593: step 11100, loss = 0.85 (902.3 examples/sec; 0.142 sec/batch)
2017-05-09 21:23:44.528636: step 11110, loss = 1.02 (1045.7 examples/sec; 0.122 sec/batch)
2017-05-09 21:23:45.820266: step 11120, loss = 0.80 (991.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:47.148661: step 11130, loss = 0.87 (963.6 examples/sec; 0.133 sec/batch)
2017-05-09 21:23:48.451319: step 11140, loss = 0.91 (982.6 examples/sec; 0.130 sec/batch)
2017-05-09 21:23:49.766738: step 11150, loss = 0.98 (973.1 examples/sec; 0.132 sec/batch)
2017-05-09 21:23:51.088411: step 11160, loss = 0.83 (968.5 examples/sec; 0.132 sec/batch)
2017-05-09 21:23:52.404696: step 11170, loss = 0.71 (972.4 examples/sec; 0.132 sec/batch)
2017-05-09 21:23:53.724944: step 11180, loss = 0.72 (969.5 examples/sec; 0.132 sec/batch)
2017-05-09 21:23:55.014015: step 11190, loss = 0.89 (993.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:23:56.409816: step 11200, loss = 0.97 (917.0 examples/sec; 0.140 sec/batch)
2017-05-09 21:23:57.605271: step 11210, loss = 0.77 (1070.7 examples/sec; 0.120 sec/batch)
2017-05-09 21:23:58.903224: step 11220, loss = 0.88 (986.2 examples/sec; 0.130 sec/batch)
2017-05-09 21:24:00.184533: step 11230, loss = 1.21 (999.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:24:01.484054: step 11240, loss = 0.90 (985.0 examples/sec; 0.130 sec/batch)
2017-05-09 21:24:02.779992: step 11250, loss = 1.02 (987.7 examples/sec; 0.130 sec/batch)
2017-05-09 21:24:04.067694: step 11260, loss = 0.83 (994.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:24:05.368832: step 11270, loss = 0.85 (983.8 examples/sec; 0.130 sec/batch)
2017-05-09 21:24:06.675610: step 11280, loss = 1.01 (979.5 examples/sec; 0.131 sec/batch)
2017-05-09 21:24:07.965314: step 11290, loss = 0.94 (992.5 examples/sec; 0.129 sec/batch)
2017-05-09 21:24:09.376668: step 11300, loss = 1.07 (906.9 examples/sec; 0.141 sec/batch)
2017-05-09 21:24:10.615670: step 11310, loss = 0.98 (1033.1 examples/sec; 0.124 sec/batch)
2017-05-09 21:24:11.896201: step 11320, loss = 0.91 (999.6 examples/sec; 0.128 sec/batch)
2017-05-09 21:24:13.206136: step 11330, loss = 0.93 (977.1 examples/sec; 0.131 sec/batch)
2017-05-09 21:24:14.506492: step 11340, loss = 0.84 (984.4 examples/sec; 0.130 sec/batch)
2017-05-09 21:24:15.787765: step 11350, loss = 0.94 (999.0 examples/sec; 0.128 sec/batch)
2017-05-09 21:24:17.079417: step 11360, loss = 0.91 (991.0 examples/sec; 0.129 sec/batch)
2017-05-09 21:24:18.375561: step 11370, loss = 0.93 (987.6 examples/sec; 0.130 sec/batch)
