Connecting to port  12362
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
Received variable values from ps
2017-05-07 20:12:42.851133: step 0, loss = 4.68 (75.3 examples/sec; 1.699 sec/batch)
2017-05-07 20:39:09.130187: step 12320, loss = 0.89 (982.4 examples/sec; 0.130 sec/batch)
2017-05-07 20:39:10.435490: step 12330, loss = 1.02 (980.6 examples/sec; 0.131 sec/batch)
2017-05-07 20:39:11.723189: step 12340, loss = 0.82 (994.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:39:13.009537: step 12350, loss = 0.81 (995.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:39:14.323425: step 12360, loss = 0.98 (974.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:39:15.622041: step 12370, loss = 0.97 (985.7 examples/sec; 0.130 sec/batch)
2017-05-07 20:39:16.936668: step 12380, loss = 0.93 (973.7 examples/sec; 0.131 sec/batch)
2017-05-07 20:39:18.214058: step 12390, loss = 0.80 (1002.0 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:19.589022: step 12400, loss = 0.92 (930.9 examples/sec; 0.137 sec/batch)
2017-05-07 20:39:20.810707: step 12410, loss = 0.81 (1047.7 examples/sec; 0.122 sec/batch)
2017-05-07 20:39:22.074117: step 12420, loss = 0.93 (1013.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:39:23.343762: step 12430, loss = 0.92 (1008.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:39:24.618942: step 12440, loss = 1.13 (1003.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:25.903269: step 12450, loss = 0.81 (996.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:27.197829: step 12460, loss = 1.00 (988.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:39:28.483831: step 12470, loss = 1.06 (995.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:39:29.788272: step 12480, loss = 1.11 (981.3 examples/sec; 0.130 sec/batch)
2017-05-07 20:39:31.062604: step 12490, loss = 0.75 (1004.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:39:32.419863: step 12500, loss = 1.04 (943.1 examples/sec; 0.136 sec/batch)
2017-05-07 20:39:33.585999: step 12510, loss = 0.95 (1097.7 examples/sec; 0.117 sec/batch)
2017-05-07 20:39:34.876393: step 12520, loss = 0.98 (991.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:39:36.156003: step 12530, loss = 0.92 (1000.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:37.432397: step 12540, loss = 0.94 (1002.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:38.713773: step 12550, loss = 0.97 (998.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:39.982454: step 12560, loss = 1.00 (1008.9 examples/sec; 0.127 sec/batch)
2017-05-07 20:39:41.268815: step 12570, loss = 0.84 (995.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:39:42.534434: step 12580, loss = 0.90 (1011.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:39:43.833828: step 12590, loss = 1.01 (985.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:39:45.207668: step 12600, loss = 0.88 (931.7 examples/sec; 0.137 sec/batch)
2017-05-07 20:39:46.371339: step 12610, loss = 1.04 (1100.0 examples/sec; 0.116 sec/batch)
2017-05-07 20:39:47.651143: step 12620, loss = 0.86 (1000.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:48.957617: step 12630, loss = 0.84 (979.7 examples/sec; 0.131 sec/batch)
2017-05-07 20:39:50.233585: step 12640, loss = 1.10 (1003.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:51.498466: step 12650, loss = 0.96 (1011.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:39:52.800356: step 12660, loss = 0.91 (983.2 examples/sec; 0.130 sec/batch)
2017-05-07 20:39:54.054643: step 12670, loss = 0.91 (1020.5 examples/sec; 0.125 sec/batch)
2017-05-07 20:39:55.330786: step 12680, loss = 0.77 (1003.0 examples/sec; 0.128 sec/batch)
2017-05-07 20:39:56.635803: step 12690, loss = 0.96 (980.8 examples/sec; 0.131 sec/batch)
2017-05-07 20:39:58.019587: step 12700, loss = 1.05 (925.0 examples/sec; 0.138 sec/batch)
2017-05-07 20:39:59.240101: step 12710, loss = 1.10 (1048.7 examples/sec; 0.122 sec/batch)
2017-05-07 20:40:00.537871: step 12720, loss = 0.87 (986.3 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:01.843700: step 12730, loss = 1.20 (980.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:40:03.132595: step 12740, loss = 1.12 (993.1 examples/sec; 0.129 sec/batch)
2017-05-07 20:40:04.424793: step 12750, loss = 0.75 (990.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:40:05.687291: step 12760, loss = 0.96 (1013.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:40:06.995875: step 12770, loss = 0.94 (978.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:40:08.289175: step 12780, loss = 1.06 (989.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:40:09.562839: step 12790, loss = 0.87 (1005.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:10.950203: step 12800, loss = 0.93 (922.6 examples/sec; 0.139 sec/batch)
2017-05-07 20:40:12.132247: step 12810, loss = 0.78 (1082.9 examples/sec; 0.118 sec/batch)
2017-05-07 20:40:13.415522: step 12820, loss = 0.97 (997.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:14.706122: step 12830, loss = 0.86 (991.8 examples/sec; 0.129 sec/batch)
2017-05-07 20:40:16.030558: step 12840, loss = 1.00 (966.5 examples/sec; 0.132 sec/batch)
2017-05-07 20:40:17.328944: step 12850, loss = 0.85 (985.8 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:18.600766: step 12860, loss = 0.92 (1006.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:19.898935: step 12870, loss = 1.13 (986.0 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:21.201109: step 12880, loss = 0.79 (983.0 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:22.480500: step 12890, loss = 0.94 (1000.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:23.876356: step 12900, loss = 0.99 (917.0 examples/sec; 0.140 sec/batch)
2017-05-07 20:40:25.085953: step 12910, loss = 1.04 (1058.2 examples/sec; 0.121 sec/batch)
2017-05-07 20:40:26.395763: step 12920, loss = 0.84 (977.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:40:27.693546: step 12930, loss = 0.96 (986.3 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:28.961708: step 12940, loss = 1.02 (1009.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:30.243316: step 12950, loss = 0.85 (998.7 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:31.521763: step 12960, loss = 0.94 (1001.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:32.810029: step 12970, loss = 1.00 (993.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:40:34.054640: step 12980, loss = 0.79 (1028.4 examples/sec; 0.124 sec/batch)
2017-05-07 20:40:35.325487: step 12990, loss = 0.97 (1007.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:36.710768: step 13000, loss = 0.83 (924.0 examples/sec; 0.139 sec/batch)
2017-05-07 20:40:37.901434: step 13010, loss = 0.86 (1075.0 examples/sec; 0.119 sec/batch)
2017-05-07 20:40:39.177233: step 13020, loss = 0.87 (1003.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:40.466656: step 13030, loss = 0.78 (992.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:40:41.728725: step 13040, loss = 1.05 (1014.2 examples/sec; 0.126 sec/batch)
2017-05-07 20:40:42.992193: step 13050, loss = 1.10 (1013.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:40:44.264391: step 13060, loss = 0.74 (1006.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:45.524055: step 13070, loss = 1.07 (1016.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:40:46.799507: step 13080, loss = 0.82 (1003.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:48.072749: step 13090, loss = 0.79 (1005.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:49.458192: step 13100, loss = 0.93 (923.9 examples/sec; 0.139 sec/batch)
2017-05-07 20:40:50.684309: step 13110, loss = 0.92 (1043.9 examples/sec; 0.123 sec/batch)
2017-05-07 20:40:51.965309: step 13120, loss = 0.90 (999.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:40:53.269378: step 13130, loss = 0.98 (981.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:54.571317: step 13140, loss = 0.97 (983.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:55.867580: step 13150, loss = 0.93 (987.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:57.163983: step 13160, loss = 1.05 (987.4 examples/sec; 0.130 sec/batch)
2017-05-07 20:40:58.434539: step 13170, loss = 0.91 (1007.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:40:59.714812: step 13180, loss = 1.02 (999.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:00.998838: step 13190, loss = 1.02 (996.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:02.401541: step 13200, loss = 0.81 (912.5 examples/sec; 0.140 sec/batch)
2017-05-07 20:41:03.607094: step 13210, loss = 0.90 (1061.8 examples/sec; 0.121 sec/batch)
2017-05-07 20:41:04.918794: step 13220, loss = 0.94 (975.8 examples/sec; 0.131 sec/batch)
2017-05-07 20:41:06.208819: step 13230, loss = 0.97 (992.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:07.501363: step 13240, loss = 1.27 (990.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:08.784090: step 13250, loss = 0.88 (997.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:10.033923: step 13260, loss = 1.00 (1024.1 examples/sec; 0.125 sec/batch)
2017-05-07 20:41:11.313081: step 13270, loss = 0.87 (1000.7 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:12.600258: step 13280, loss = 0.89 (994.4 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:13.855841: step 13290, loss = 0.95 (1019.4 examples/sec; 0.126 sec/batch)
2017-05-07 20:41:15.217213: step 13300, loss = 0.76 (940.2 examples/sec; 0.136 sec/batch)
2017-05-07 20:41:16.414854: step 13310, loss = 0.95 (1068.8 examples/sec; 0.120 sec/batch)
2017-05-07 20:41:17.685756: step 13320, loss = 0.91 (1007.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:41:18.992827: step 13330, loss = 0.96 (979.3 examples/sec; 0.131 sec/batch)
2017-05-07 20:41:20.288783: step 13340, loss = 1.11 (987.7 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:21.557480: step 13350, loss = 0.90 (1008.9 examples/sec; 0.127 sec/batch)
2017-05-07 20:41:22.847993: step 13360, loss = 0.96 (991.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:24.146612: step 13370, loss = 0.90 (985.7 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:25.432338: step 13380, loss = 1.07 (995.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:26.735450: step 13390, loss = 1.11 (982.3 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:28.106251: step 13400, loss = 0.98 (933.8 examples/sec; 0.137 sec/batch)
2017-05-07 20:41:29.308234: step 13410, loss = 0.86 (1064.9 examples/sec; 0.120 sec/batch)
2017-05-07 20:41:30.583272: step 13420, loss = 0.72 (1003.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:31.849899: step 13430, loss = 0.84 (1010.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:41:33.146464: step 13440, loss = 0.89 (987.2 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:34.461938: step 13450, loss = 0.89 (973.0 examples/sec; 0.132 sec/batch)
2017-05-07 20:41:35.732885: step 13460, loss = 1.01 (1007.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:41:37.035724: step 13470, loss = 1.00 (982.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:38.312439: step 13480, loss = 0.94 (1002.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:39.600812: step 13490, loss = 0.95 (993.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:40.986008: step 13500, loss = 0.92 (924.1 examples/sec; 0.139 sec/batch)
2017-05-07 20:41:42.162457: step 13510, loss = 1.08 (1088.0 examples/sec; 0.118 sec/batch)
2017-05-07 20:41:43.441010: step 13520, loss = 0.98 (1001.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:41:44.729780: step 13530, loss = 1.41 (993.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:41:46.029098: step 13540, loss = 1.03 (985.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:47.335636: step 13550, loss = 0.82 (979.7 examples/sec; 0.131 sec/batch)
2017-05-07 20:41:48.645530: step 13560, loss = 0.78 (977.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:41:49.942561: step 13570, loss = 1.07 (986.9 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:51.212576: step 13580, loss = 0.91 (1007.9 examples/sec; 0.127 sec/batch)
2017-05-07 20:41:52.474097: step 13590, loss = 0.94 (1014.6 examples/sec; 0.126 sec/batch)
2017-05-07 20:41:53.864409: step 13600, loss = 0.91 (920.7 examples/sec; 0.139 sec/batch)
2017-05-07 20:41:55.048251: step 13610, loss = 0.99 (1081.2 examples/sec; 0.118 sec/batch)
2017-05-07 20:41:56.346188: step 13620, loss = 0.80 (986.2 examples/sec; 0.130 sec/batch)
2017-05-07 20:41:57.653571: step 13630, loss = 0.82 (979.1 examples/sec; 0.131 sec/batch)
2017-05-07 20:41:58.946486: step 13640, loss = 0.87 (990.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:42:00.239183: step 13650, loss = 0.90 (990.2 examples/sec; 0.129 sec/batch)
2017-05-07 20:42:01.507463: step 13660, loss = 0.88 (1009.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:02.782661: step 13670, loss = 0.83 (1003.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:04.084767: step 13680, loss = 0.84 (983.0 examples/sec; 0.130 sec/batch)
2017-05-07 20:42:05.388719: step 13690, loss = 0.84 (981.6 examples/sec; 0.130 sec/batch)
2017-05-07 20:42:06.767339: step 13700, loss = 0.90 (928.5 examples/sec; 0.138 sec/batch)
2017-05-07 20:42:07.987376: step 13710, loss = 0.93 (1049.1 examples/sec; 0.122 sec/batch)
2017-05-07 20:42:09.257581: step 13720, loss = 0.72 (1007.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:10.534574: step 13730, loss = 1.03 (1002.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:11.814207: step 13740, loss = 0.77 (1000.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:13.143057: step 13750, loss = 0.95 (963.2 examples/sec; 0.133 sec/batch)
2017-05-07 20:42:14.422622: step 13760, loss = 0.90 (1000.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:15.688310: step 13770, loss = 0.94 (1011.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:16.947985: step 13780, loss = 0.85 (1016.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:42:18.233612: step 13790, loss = 0.87 (995.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:42:19.618376: step 13800, loss = 0.84 (924.3 examples/sec; 0.138 sec/batch)
2017-05-07 20:42:20.823817: step 13810, loss = 0.86 (1061.9 examples/sec; 0.121 sec/batch)
2017-05-07 20:42:22.089728: step 13820, loss = 0.83 (1011.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:23.371175: step 13830, loss = 1.02 (998.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:24.667876: step 13840, loss = 0.97 (987.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:42:25.971012: step 13850, loss = 1.11 (982.3 examples/sec; 0.130 sec/batch)
2017-05-07 20:42:27.266667: step 13860, loss = 0.81 (987.9 examples/sec; 0.130 sec/batch)
2017-05-07 20:42:28.536365: step 13870, loss = 1.08 (1008.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:29.808083: step 13880, loss = 0.82 (1006.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:31.071625: step 13890, loss = 0.97 (1013.0 examples/sec; 0.126 sec/batch)
2017-05-07 20:42:32.455354: step 13900, loss = 0.90 (925.0 examples/sec; 0.138 sec/batch)
2017-05-07 20:42:33.616355: step 13910, loss = 0.90 (1102.5 examples/sec; 0.116 sec/batch)
2017-05-07 20:42:34.906192: step 13920, loss = 0.85 (992.4 examples/sec; 0.129 sec/batch)
2017-05-07 20:42:36.188614: step 13930, loss = 0.85 (998.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:37.480578: step 13940, loss = 1.10 (990.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:42:38.779777: step 13950, loss = 0.82 (985.2 examples/sec; 0.130 sec/batch)
2017-05-07 20:42:40.087767: step 13960, loss = 1.12 (978.6 examples/sec; 0.131 sec/batch)
2017-05-07 20:42:41.359584: step 13970, loss = 1.09 (1006.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:42.632888: step 13980, loss = 0.92 (1005.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:43.926208: step 13990, loss = 1.06 (989.7 examples/sec; 0.129 sec/batch)
2017-05-07 20:42:45.294565: step 14000, loss = 0.87 (935.4 examples/sec; 0.137 sec/batch)
2017-05-07 20:42:46.459278: step 14010, loss = 0.96 (1099.0 examples/sec; 0.116 sec/batch)
2017-05-07 20:42:47.774687: step 14020, loss = 0.95 (973.1 examples/sec; 0.132 sec/batch)
2017-05-07 20:42:49.050329: step 14030, loss = 0.93 (1003.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:50.324834: step 14040, loss = 0.87 (1004.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:51.590946: step 14050, loss = 1.08 (1011.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:52.861000: step 14060, loss = 0.94 (1007.9 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:54.136122: step 14070, loss = 0.79 (1003.8 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:55.405854: step 14080, loss = 0.96 (1008.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:42:56.689581: step 14090, loss = 0.88 (997.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:42:58.035404: step 14100, loss = 0.79 (951.1 examples/sec; 0.135 sec/batch)
2017-05-07 20:42:59.232911: step 14110, loss = 0.91 (1068.9 examples/sec; 0.120 sec/batch)
2017-05-07 20:43:00.524033: step 14120, loss = 0.72 (991.4 examples/sec; 0.129 sec/batch)
2017-05-07 20:43:01.788552: step 14130, loss = 0.90 (1012.2 examples/sec; 0.126 sec/batch)
2017-05-07 20:43:03.094596: step 14140, loss = 0.91 (980.1 examples/sec; 0.131 sec/batch)
2017-05-07 20:43:04.395934: step 14150, loss = 1.05 (983.6 examples/sec; 0.130 sec/batch)
2017-05-07 20:43:05.694877: step 14160, loss = 1.10 (985.4 examples/sec; 0.130 sec/batch)
2017-05-07 20:43:06.973473: step 14170, loss = 0.94 (1001.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:08.246332: step 14180, loss = 1.07 (1005.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:43:09.560200: step 14190, loss = 0.98 (974.2 examples/sec; 0.131 sec/batch)
2017-05-07 20:43:10.937550: step 14200, loss = 1.21 (929.3 examples/sec; 0.138 sec/batch)
2017-05-07 20:43:12.127045: step 14210, loss = 0.97 (1076.1 examples/sec; 0.119 sec/batch)
2017-05-07 20:43:13.417532: step 14220, loss = 0.96 (991.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:43:14.697371: step 14230, loss = 0.92 (1000.1 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:16.007682: step 14240, loss = 0.77 (976.9 examples/sec; 0.131 sec/batch)
2017-05-07 20:43:17.308809: step 14250, loss = 0.69 (983.8 examples/sec; 0.130 sec/batch)
2017-05-07 20:43:18.588595: step 14260, loss = 0.85 (1000.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:19.900846: step 14270, loss = 0.88 (975.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:43:21.198798: step 14280, loss = 0.92 (986.2 examples/sec; 0.130 sec/batch)
2017-05-07 20:43:22.482773: step 14290, loss = 0.80 (996.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:23.869223: step 14300, loss = 0.80 (923.2 examples/sec; 0.139 sec/batch)
2017-05-07 20:43:25.056036: step 14310, loss = 0.87 (1078.5 examples/sec; 0.119 sec/batch)
2017-05-07 20:43:26.334882: step 14320, loss = 0.99 (1000.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:27.646638: step 14330, loss = 0.88 (975.8 examples/sec; 0.131 sec/batch)
2017-05-07 20:43:28.924044: step 14340, loss = 0.97 (1002.0 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:30.208661: step 14350, loss = 0.97 (996.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:31.485491: step 14360, loss = 0.75 (1002.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:32.776691: step 14370, loss = 0.83 (991.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:43:34.032263: step 14380, loss = 1.03 (1019.5 examples/sec; 0.126 sec/batch)
2017-05-07 20:43:35.326610: step 14390, loss = 1.17 (988.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:43:36.718482: step 14400, loss = 0.90 (919.6 examples/sec; 0.139 sec/batch)
2017-05-07 20:43:37.890682: step 14410, loss = 0.93 (1092.0 examples/sec; 0.117 sec/batch)
2017-05-07 20:43:39.203643: step 14420, loss = 1.04 (974.9 examples/sec; 0.131 sec/batch)
2017-05-07 20:43:40.488353: step 14430, loss = 0.84 (996.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:41.734346: step 14440, loss = 0.79 (1027.3 examples/sec; 0.125 sec/batch)
2017-05-07 20:43:42.989418: step 14450, loss = 1.01 (1019.9 examples/sec; 0.126 sec/batch)
2017-05-07 20:43:44.264151: step 14460, loss = 0.86 (1004.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:43:45.565582: step 14470, loss = 1.00 (983.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:43:46.857189: step 14480, loss = 1.00 (991.0 examples/sec; 0.129 sec/batch)
2017-05-07 20:43:48.138225: step 14490, loss = 0.97 (999.2 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:49.539301: step 14500, loss = 0.85 (913.6 examples/sec; 0.140 sec/batch)
2017-05-07 20:43:50.739208: step 14510, loss = 0.80 (1066.7 examples/sec; 0.120 sec/batch)
2017-05-07 20:43:52.020678: step 14520, loss = 0.97 (998.9 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:53.305156: step 14530, loss = 0.81 (996.5 examples/sec; 0.128 sec/batch)
2017-05-07 20:43:54.579379: step 14540, loss = 0.99 (1004.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:43:55.849271: step 14550, loss = 0.93 (1008.0 examples/sec; 0.127 sec/batch)
2017-05-07 20:43:57.142279: step 14560, loss = 0.83 (989.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:43:58.446379: step 14570, loss = 0.78 (981.5 examples/sec; 0.130 sec/batch)
2017-05-07 20:43:59.708584: step 14580, loss = 0.87 (1014.1 examples/sec; 0.126 sec/batch)
2017-05-07 20:44:01.012008: step 14590, loss = 0.98 (982.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:44:02.392776: step 14600, loss = 1.01 (927.0 examples/sec; 0.138 sec/batch)
2017-05-07 20:44:03.582826: step 14610, loss = 0.97 (1075.6 examples/sec; 0.119 sec/batch)
2017-05-07 20:44:04.876575: step 14620, loss = 0.87 (989.4 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:06.143770: step 14630, loss = 0.99 (1010.1 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:07.429619: step 14640, loss = 0.78 (995.5 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:08.716113: step 14650, loss = 0.85 (994.9 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:10.008676: step 14660, loss = 0.77 (990.3 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:11.303429: step 14670, loss = 1.02 (988.6 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:12.572744: step 14680, loss = 1.01 (1008.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:13.857444: step 14690, loss = 1.13 (996.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:44:15.239440: step 14700, loss = 0.90 (926.2 examples/sec; 0.138 sec/batch)
2017-05-07 20:44:16.430798: step 14710, loss = 0.89 (1074.4 examples/sec; 0.119 sec/batch)
2017-05-07 20:44:17.754344: step 14720, loss = 1.38 (967.1 examples/sec; 0.132 sec/batch)
2017-05-07 20:44:19.026197: step 14730, loss = 0.92 (1006.4 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:20.325619: step 14740, loss = 0.85 (985.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:44:21.608917: step 14750, loss = 0.78 (997.4 examples/sec; 0.128 sec/batch)
2017-05-07 20:44:22.926572: step 14760, loss = 0.89 (971.4 examples/sec; 0.132 sec/batch)
2017-05-07 20:44:24.229892: step 14770, loss = 0.96 (982.1 examples/sec; 0.130 sec/batch)
2017-05-07 20:44:25.540816: step 14780, loss = 0.79 (976.4 examples/sec; 0.131 sec/batch)
2017-05-07 20:44:26.811342: step 14790, loss = 0.80 (1007.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:28.183596: step 14800, loss = 0.78 (932.8 examples/sec; 0.137 sec/batch)
2017-05-07 20:44:29.352905: step 14810, loss = 1.15 (1094.7 examples/sec; 0.117 sec/batch)
2017-05-07 20:44:30.623125: step 14820, loss = 0.89 (1007.7 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:31.913725: step 14830, loss = 1.16 (991.8 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:33.182762: step 14840, loss = 0.78 (1008.6 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:34.463196: step 14850, loss = 0.93 (999.7 examples/sec; 0.128 sec/batch)
2017-05-07 20:44:35.732640: step 14860, loss = 0.87 (1008.3 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:36.999377: step 14870, loss = 0.75 (1010.5 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:38.287396: step 14880, loss = 0.73 (993.8 examples/sec; 0.129 sec/batch)
2017-05-07 20:44:39.562058: step 14890, loss = 0.86 (1004.2 examples/sec; 0.127 sec/batch)
2017-05-07 20:44:40.918177: step 14900, loss = 0.84 (943.9 examples/sec; 0.136 sec/batch)
2017-05-07 20:44:42.098672: step 14910, loss = 0.74 (1084.3 examples/sec; 0.118 sec/batch)
2017-05-07 20:44:43.377018: step 14920, loss = 0.98 (1001.3 examples/sec; 0.128 sec/batch)
2017-05-07 20:44:44.684564: step 14930, loss = 0.99 (979.0 examples/sec; 0.131 sec/batch)
2017-05-07 20:44:45.968858: step 14940, loss = 1.02 (996.6 examples/sec; 0.128 sec/batch)
2017-05-07 20:44:47.287084: step 14950, loss = 0.95 (971.0 examples/sec; 0.132 sec/batch)
2017-05-07 20:44:48.552905: step 14960, loss = 1.07 (1011.2 examples/sec; 0.127 sec/batch)
